ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
SU.PA,Schneider Electric,Industrie,284.6,10.83,1541621,782033.0,1.97,268.414,269.313,256.977,60.3,2.91,293.7,208.8,286.1,255.7,,haussière,4,Prix > EMA20 > EMA9 > EMA200,2026-07-30
GLE.PA,Société Générale,Banque,81.1,5.71,3303453,1344191.0,2.46,77.579,76.636,67.538,63.7,2.84,82.15,50.9,82.15,71.2,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-07-30
STLAP.PA,Stellantis,Automobile,5.06,-4.26,10794832,5213333.0,2.07,5.08,5.113,6.904,45.6,3.74,10.49,4.59,5.34,4.59,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-30
STMPA.PA,STMicroelectronics,Technologie,45.62,6.36,3609915,3190787.0,1.13,48.551,53.235,41.781,33.6,5.51,70.85,18.2,64.0,42.42,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-30
TEP.PA,Teleperformance,Services,60.98,-3.21,297269,238793.0,1.24,58.086,56.107,59.992,62.5,4.74,78.14,43.65,63.0,49.12,,,0,Prix > EMA200 > EMA9 > EMA20,2026-07-30
HO.PA,Thales,Défense,243.3,-0.86,251292,247627.0,1.01,238.678,233.925,236.997,61.1,2.57,279.3,212.6,251.9,216.4,,,0,Prix > EMA9 > EMA200 > EMA20,2026-07-30
TTE.PA,TotalEnergies,Énergie,75.57,-0.34,2408507,3578999.0,0.67,74.215,72.793,68.096,61.5,1.91,81.34,49.24,76.68,66.39,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-30
URW.PA,Unibail-Rodamco-Westfield,Immobilier,104.5,-0.71,271889,195044.0,1.39,104.647,103.764,96.884,57.6,1.28,106.65,85.6,106.1,100.4,,,4,EMA9 > Prix > EMA20 > EMA200,2026-07-30
VIE.PA,Veolia,Environnement,35.8,1.85,1919838,1565827.0,1.23,36.164,36.382,33.553,45.0,1.9,37.66,27.43,37.66,34.98,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-30
DG.PA,Vinci,BTP,123.85,4.69,1219944,744262.0,1.64,119.75,120.643,124.381,56.9,1.65,143.15,112.4,128.95,117.1,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-30
VIV.PA,Vivendi,Médias,1.98,-2.36,2514900,2104151.0,1.2,1.957,1.985,2.38,47.0,2.34,3.31,1.65,2.33,1.77,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-30
ATO.PA,Atos,Technologie,31.2,-7.2,261279,112066.0,2.33,31.251,31.787,49.306,45.1,4.66,63.24,27.68,35.0,27.68,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-30
SOI.PA,Soitec,Semi-conducteurs,104.45,8.58,433918,405735.0,1.07,102.148,104.449,85.916,48.4,8.75,200.5,22.62,128.0,81.66,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-30
NANO.PA,Nanobiotix,Biotech,33.86,2.73,79789,127211.0,0.63,33.839,33.671,25.915,51.4,6.96,47.66,5.86,37.46,30.5,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-30
ADOC.PA,Adocia,Biotech,4.0,-0.5,55437,115965.0,0.48,3.919,3.943,5.311,50.5,3.61,12.4,3.61,4.53,3.61,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-30
BVI.PA,Bureau Veritas,Services,27.91,-4.65,1887086,895633.0,2.11,27.652,27.305,27.04,57.5,2.05,30.18,24.58,30.18,26.49,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-30
CO.PA,Casino Guichard,Distribution,0.19,-0.64,463361,453835.0,1.02,0.183,0.188,0.297,45.2,5.39,0.76,0.15,0.23,0.17,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-30
COFA.PA,Coface,Assurance,15.8,-0.38,187953,189313.0,0.99,15.904,15.799,15.554,52.5,1.67,16.99,14.02,16.39,15.12,,,4,EMA9 > Prix > EMA20 > EMA200,2026-07-30
GET.PA,Getlink,Transport,18.53,0.0,294806,641838.0,0.46,18.622,18.623,17.765,47.3,1.55,19.85,15.02,18.99,18.23,baissier,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-30
ICAD.PA,Icade,Immobilier,19.74,0.56,110756,114273.0,0.97,19.374,19.285,20.381,58.6,1.94,23.06,18.09,19.98,18.09,,haussière,0,EMA200 > Prix > EMA9 > EMA20,2026-07-30
IPN.PA,Ipsen,Santé,157.2,-3.97,225171,101838.0,2.21,160.561,161.415,148.185,43.1,2.62,173.5,104.6,172.7,155.8,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-30
IPS.PA,Ipsos,Services,41.66,-2.34,78736,89489.0,0.88,39.939,38.197,36.533,72.5,3.46,42.98,29.1,42.98,33.46,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-30
IPH.PA,InnatePharma,Biotech,1.56,-1.39,77758,120574.0,0.64,1.576,1.58,1.538,46.7,3.36,2.2,1.03,1.76,1.5,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-30
JCQ.PA,Jacquet Metal Service,Industrie,21.3,-1.16,1000,1581.0,0.63,21.64,21.653,21.304,44.1,1.2,25.4,17.06,22.1,21.0,baissier,,0,EMA20 > EMA9 > EMA200 > Prix,2026-07-30
MERY.PA,Mercialys,Immobilier,12.1,0.17,120424,123596.0,0.97,11.906,11.808,11.527,67.0,1.53,12.98,10.42,12.38,11.46,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-30
NEX.PA,Nexans,Industrie,131.6,2.33,281040,171834.0,1.64,131.102,134.388,134.767,42.7,3.26,169.0,109.7,142.0,123.8,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-30
RUI.PA,Rubis,Énergie,33.52,0.66,120202,104268.0,1.15,32.824,32.563,32.923,63.2,1.43,37.08,27.44,33.64,30.98,,haussière,0,Prix > EMA200 > EMA9 > EMA20,2026-07-30
SW.PA,Sodexo,Services,57.5,-1.12,275223,318909.0,0.86,56.175,54.568,49.405,67.7,2.23,58.4,35.5,58.4,51.1,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-30
SPIE.PA,Spie,Services,47.6,0.98,598213,344188.0,1.74,47.95,48.477,47.632,42.9,2.47,54.55,41.44,53.45,46.34,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-07-30
SK.PA,SEB,Biens de consommation,60.0,0.59,65934,64492.0,1.02,55.167,52.557,53.194,71.7,4.13,68.6,40.84,60.8,45.82,,haussière,0,Prix > EMA9 > EMA200 > EMA20,2026-07-30
TFI.PA,TF1,Médias,7.07,-0.7,314496,234553.0,1.34,6.944,6.864,7.296,65.0,1.81,9.02,6.55,7.19,6.65,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-30
TKO.PA,Tikehau Capital,Finance,15.66,-8.21,163617,87517.0,1.87,17.09,17.278,17.445,30.0,3.05,20.5,14.58,18.4,15.58,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-30
VLA.PA,Valneva,Biotech,2.16,-1.81,290859,419036.0,0.69,2.167,2.192,3.004,44.6,3.57,5.41,2.03,2.37,2.03,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-30
VK.PA,Vallourec,Industrie,20.86,-1.6,1677271,776554.0,2.16,21.222,21.268,20.419,43.9,2.43,27.67,14.76,22.31,20.1,baissier,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-30
VRLA.PA,Verallia,Industrie,18.33,-1.29,36299,25170.0,1.44,19.031,19.322,20.915,37.7,2.89,29.0,15.5,20.56,17.91,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-30
WLN.PA,Worldline,Technologie,9.97,-3.67,378874,422518.0,0.9,10.044,10.164,17.329,46.1,5.28,34.62,9.05,10.9,9.05,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-30
XFAB.PA,X-FAB,Semi-conducteurs,6.78,7.11,498483,449109.0,1.11,6.912,7.37,6.765,41.2,5.98,15.88,4.09,9.0,6.2,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-30
