ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
NANO.PA,Nanobiotix,Biotech,32.96,0.37,111497,126826.0,0.88,33.834,33.651,25.836,48.0,7.08,47.66,5.66,37.46,30.5,,,0,EMA9 > EMA20 > Prix > EMA200,2026-07-29
ADOC.PA,Adocia,Biotech,4.02,1.46,73512,120517.0,0.61,3.899,3.937,5.325,51.4,3.99,12.4,3.61,4.53,3.61,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-29
BVI.PA,Bureau Veritas,Services,29.27,7.14,2653507,815246.0,3.25,27.588,27.242,27.029,76.5,1.8,30.18,24.58,30.18,26.49,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-07-29
CO.PA,Casino Guichard,Distribution,0.19,-1.26,852503,437342.0,1.95,0.182,0.188,0.298,46.2,5.4,0.76,0.15,0.23,0.17,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-29
COFA.PA,Coface,Assurance,15.86,0.0,127991,191165.0,0.67,15.93,15.799,15.55,54.6,1.73,16.99,14.02,16.39,15.12,,,4,EMA9 > Prix > EMA20 > EMA200,2026-07-29
GET.PA,Getlink,Transport,18.53,-0.54,497985,673019.0,0.74,18.644,18.633,17.757,47.3,1.59,19.85,15.02,18.99,18.22,,,0,EMA9 > EMA20 > Prix > EMA200,2026-07-29
ICAD.PA,Icade,Immobilier,19.63,0.56,101699,115010.0,0.88,19.283,19.237,20.39,56.7,2.05,23.06,18.09,19.72,18.09,,haussière,0,EMA200 > Prix > EMA9 > EMA20,2026-07-29
IPN.PA,Ipsen,Santé,163.7,2.06,92593,103327.0,0.9,161.402,161.859,148.092,53.4,2.46,173.5,103.2,172.7,155.8,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-29
IPS.PA,Ipsos,Services,42.66,1.81,130415,86879.0,1.5,39.509,37.832,36.481,81.1,3.5,42.98,29.1,42.98,33.46,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-07-29
IPH.PA,InnatePharma,Biotech,1.58,-1.38,59914,123069.0,0.49,1.582,1.582,1.538,49.6,3.54,2.2,1.03,1.76,1.5,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-29
JCQ.PA,Jacquet Metal Service,Industrie,21.55,-0.46,1044,1728.0,0.6,21.725,21.69,21.303,47.5,1.21,25.4,17.06,22.1,20.4,,,0,EMA9 > EMA20 > Prix > EMA200,2026-07-29
MERY.PA,Mercialys,Immobilier,12.08,0.83,188658,120230.0,1.57,11.857,11.778,11.521,66.3,1.5,12.98,10.42,12.38,11.46,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-29
NEX.PA,Nexans,Industrie,128.6,3.63,356962,161040.0,2.22,130.978,134.682,134.787,37.3,3.01,169.0,109.7,142.3,123.8,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-29
RUI.PA,Rubis,Énergie,33.3,2.08,143128,103956.0,1.38,32.651,32.463,32.917,60.8,1.38,37.08,27.44,33.3,30.6,,haussière,0,Prix > EMA200 > EMA9 > EMA20,2026-07-29
SW.PA,Sodexo,Services,58.15,0.09,310277,322157.0,0.96,55.844,54.26,49.319,71.8,2.31,58.4,35.5,58.4,51.1,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-07-29
SPIE.PA,Spie,Services,47.14,-0.34,261371,346237.0,0.75,48.037,48.57,47.632,39.4,2.31,54.55,41.44,53.45,46.58,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-07-29
SK.PA,SEB,Biens de consommation,59.65,3.65,120491,60995.0,1.98,53.958,51.773,53.132,71.2,4.12,68.6,40.84,59.7,45.82,,haussière,0,Prix > EMA9 > EMA200 > EMA20,2026-07-29
TFI.PA,TF1,Médias,7.12,1.21,240956,235693.0,1.02,6.913,6.843,7.298,69.2,1.8,9.02,6.55,7.12,6.65,,haussière,0,EMA200 > Prix > EMA9 > EMA20,2026-07-29
TKO.PA,Tikehau Capital,Finance,17.06,-2.51,71207,85433.0,0.83,17.447,17.448,17.46,43.8,2.57,20.5,14.58,18.4,16.76,baissier,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-29
VLA.PA,Valneva,Biotech,2.2,0.59,371257,412305.0,0.9,2.167,2.195,3.012,48.5,3.79,5.41,2.03,2.37,2.03,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-29
VK.PA,Vallourec,Industrie,21.2,0.9,984131,778440.0,1.26,21.312,21.311,20.415,47.2,2.32,27.67,14.76,22.31,19.85,,,0,EMA9 > EMA20 > Prix > EMA200,2026-07-29
VRLA.PA,Verallia,Industrie,18.57,-4.67,122604,19942.0,6.15,19.206,19.426,20.941,39.7,2.8,29.0,15.5,20.56,17.91,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-29
WLN.PA,Worldline,Technologie,10.35,-1.01,462631,417356.0,1.11,10.062,10.184,17.393,50.3,5.15,34.62,9.05,10.9,9.05,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-29
XFAB.PA,X-FAB,Semi-conducteurs,6.33,-2.16,356406,460502.0,0.77,6.945,7.433,6.764,35.3,5.61,15.88,4.09,9.0,6.28,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-07-29
