ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
EDEN.PA,Edenred,Services,28.7,2.5,596476,492442.0,1.21,28.947,29.018,23.987,49.2,2.28,30.85,15.23,30.85,27.84,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-14
ENGI.PA,Engie,Énergie,23.55,-1.79,4286430,3323608.0,1.29,24.086,24.596,25.228,31.4,2.23,29.89,17.78,25.93,23.4,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
EL.PA,EssilorLuxottica,Santé/Optique,147.7,0.89,812119,687571.0,1.18,150.594,155.299,196.41,30.5,2.41,323.8,144.65,164.5,144.65,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
ERF.PA,Eurofins Scientific,Santé,72.16,2.07,402823,282167.0,1.43,71.702,71.567,65.944,54.9,2.19,74.78,54.86,74.78,68.38,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-14
RMS.PA,Hermès,Luxe,1414.0,1.04,81530,123876.0,0.66,1450.037,1499.39,1756.657,31.5,2.43,2300.0,1388.0,1628.5,1388.0,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
KER.PA,Kering,Luxe,238.0,-0.25,227239,302064.0,0.75,241.449,248.232,257.81,38.5,2.92,354.2,225.1,266.6,230.25,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
OR.PA,L'Oréal,Cosmétiques,384.2,1.15,314253,292952.0,1.07,382.239,382.97,376.32,51.0,1.88,405.8,338.85,394.0,367.5,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-14
LR.PA,Legrand,Industrie,132.35,-6.7,648964,457319.0,1.42,138.29,138.008,138.213,42.3,2.73,166.95,121.95,146.3,131.6,,,0,EMA9 > EMA200 > EMA20 > Prix,2026-09-14
MC.PA,LVMH,Luxe,417.45,0.52,547272,517197.0,1.06,424.07,437.358,495.056,34.7,2.18,654.7,405.25,461.25,405.25,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
ML.PA,Michelin,Industrie,33.33,-0.39,1284005,1264588.0,1.02,34.015,34.307,32.628,38.1,1.73,35.72,25.51,35.35,32.94,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-14
ORA.PA,Orange,Télécom,15.8,1.64,3824301,4858844.0,0.79,15.534,15.666,16.088,50.7,1.83,18.81,13.07,16.45,14.8,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-09-14
RI.PA,Pernod Ricard,Boissons,61.2,3.0,623719,682765.0,0.91,61.434,63.361,70.306,38.6,2.77,90.54,58.6,69.2,58.9,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
PUB.PA,Publicis,Communication,100.35,3.67,545626,573827.0,0.95,99.159,99.336,88.158,53.9,2.38,104.85,68.14,104.85,95.36,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-14
RNO.PA,Renault,Automobile,29.36,-0.74,2000590,1402494.0,1.43,29.123,28.793,30.096,55.7,3.36,37.97,24.66,30.44,26.96,,,0,EMA200 > Prix > EMA9 > EMA20,2026-09-14
SAF.PA,Safran,Aéronautique,321.6,-2.6,433830,420913.0,1.03,329.176,335.32,315.303,37.3,2.15,366.5,262.6,363.7,318.9,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-14
SGO.PA,Saint-Gobain,Matériaux,69.58,-2.71,1381082,977925.0,1.41,73.329,76.066,80.185,25.7,2.23,95.86,65.88,83.54,69.28,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
SAN.PA,Sanofi,Santé,75.43,2.96,2765071,1504672.0,1.84,75.156,75.87,78.658,47.1,1.71,91.15,71.25,79.36,73.22,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-14
SU.PA,Schneider Electric,Industrie,272.05,-6.54,1593283,643396.0,2.48,287.56,290.512,267.348,37.0,2.42,312.3,220.4,310.3,268.5,,baissière,2,EMA20 > EMA9 > Prix > EMA200,2026-09-14
GLE.PA,Société Générale,Banque,73.44,-1.71,1584574,1988355.0,0.8,74.01,75.101,70.182,40.8,2.37,84.82,51.98,83.14,70.29,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-14
STLAP.PA,Stellantis,Automobile,4.54,-3.01,3368169,5009176.0,0.67,4.611,4.641,6.295,45.0,3.4,10.49,4.38,4.83,4.38,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
STMPA.PA,STMicroelectronics,Technologie,41.74,-6.58,2986790,2244001.0,1.33,43.685,44.436,42.561,37.3,3.31,70.85,18.2,49.09,41.36,,baissière,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-14
TEP.PA,Teleperformance,Services,71.58,3.65,325479,225258.0,1.44,70.01,69.423,62.549,58.7,2.58,78.14,43.65,72.8,67.42,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-14
HO.PA,Thales,Défense,230.4,1.59,278680,218770.0,1.27,232.518,239.533,240.356,34.1,1.83,279.3,212.6,270.7,223.05,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
TTE.PA,TotalEnergies,Énergie,79.53,0.96,3641360,3402656.0,1.07,78.027,77.08,70.33,63.5,1.49,81.34,49.24,80.09,74.05,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-09-14
URW.PA,Unibail-Rodamco-Westfield,Immobilier,92.46,-0.47,236397,273362.0,0.86,94.907,97.565,97.83,15.6,1.4,106.65,86.44,103.75,92.24,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
VIE.PA,Veolia,Environnement,31.35,-0.29,1295773,1478350.0,0.88,31.847,32.649,33.505,23.0,1.71,37.66,27.69,34.59,31.08,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
DG.PA,Vinci,BTP,110.7,-0.67,766440,846305.0,0.91,112.574,115.013,122.74,32.9,1.73,143.15,110.05,121.5,110.05,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
VIV.PA,Vivendi,Médias,1.55,1.44,1953116,2425478.0,0.81,1.537,1.591,2.178,39.8,2.36,3.21,1.46,1.7,1.46,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-14
ATO.PA,Atos,Technologie,25.26,1.77,144366,91850.0,1.57,26.102,27.351,43.636,28.0,3.12,63.24,24.18,30.1,24.18,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
SOI.PA,Soitec,Semi-conducteurs,123.4,-12.58,387171,259488.0,1.49,129.834,123.98,95.081,50.9,6.25,200.5,22.62,148.75,105.6,,,0,EMA9 > EMA20 > Prix > EMA200,2026-09-14
NANO.PA,Nanobiotix,Biotech,31.12,-0.58,289079,167630.0,1.72,32.481,33.511,28.113,41.2,5.89,47.66,8.54,39.98,28.28,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-14
ADOC.PA,Adocia,Biotech,3.55,-2.8,104821,77176.0,1.36,3.828,3.935,4.965,26.8,3.04,12.4,3.47,4.27,3.47,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
BVI.PA,Bureau Veritas,Services,27.93,0.4,841985,740466.0,1.14,27.664,27.606,27.226,58.1,1.24,30.18,24.58,28.15,26.95,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-14
CO.PA,Casino Guichard,Distribution,0.18,-0.22,203469,162676.0,1.25,0.183,0.185,0.266,41.4,2.85,0.53,0.15,0.2,0.18,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
COFA.PA,Coface,Assurance,15.87,-0.25,99334,137106.0,0.72,15.989,15.987,15.676,46.4,1.25,16.66,14.02,16.26,15.73,,,0,EMA9 > EMA20 > Prix > EMA200,2026-09-14
GET.PA,Getlink,Transport,18.37,-0.43,775255,655673.0,1.18,18.523,18.628,18.011,40.3,1.49,19.85,15.02,19.54,18.26,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-14
ICAD.PA,Icade,Immobilier,16.89,-0.35,99208,100344.0,0.99,17.426,17.956,19.906,23.4,1.72,22.76,16.72,19.25,16.72,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
IPN.PA,Ipsen,Santé,159.1,1.27,54764,79541.0,0.69,160.551,161.733,151.815,45.5,2.11,174.0,109.9,170.9,156.1,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-14
IPS.PA,Ipsos,Services,36.08,2.09,73319,73593.0,1.0,36.712,37.583,36.972,41.0,2.42,42.98,29.1,40.08,35.24,,,0,EMA20 > EMA200 > EMA9 > Prix,2026-09-14
IPH.PA,InnatePharma,Biotech,1.57,-1.26,231304,568130.0,0.41,1.674,1.727,1.597,35.5,3.86,2.33,1.03,1.97,1.54,,baissière,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-14
JCQ.PA,Jacquet Metal Service,Industrie,21.95,1.62,21841,4456.0,4.9,21.126,20.949,21.189,63.8,2.72,25.4,17.06,22.95,20.05,,haussière,0,Prix > EMA200 > EMA9 > EMA20,2026-09-14
MERY.PA,Mercialys,Immobilier,10.52,-0.19,141470,158722.0,0.89,10.774,11.038,11.474,18.5,1.5,12.98,10.42,11.62,10.46,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
NEX.PA,Nexans,Industrie,131.4,-7.59,210677,133099.0,1.58,138.075,138.55,135.852,40.0,3.22,169.0,109.7,145.8,131.1,baissier,baissière,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-14
RUI.PA,Rubis,Énergie,35.54,-1.17,174739,129590.0,1.35,34.743,34.259,33.171,64.8,2.1,37.08,30.0,36.22,33.06,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-14
SW.PA,Sodexo,Services,56.4,0.0,262418,191236.0,1.37,57.045,57.091,51.421,46.2,1.73,59.08,35.5,59.08,55.6,baissier,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-14
SPIE.PA,Spie,Services,43.56,-2.42,544822,368570.0,1.48,43.989,44.608,47.023,40.0,2.15,53.45,41.44,48.0,42.8,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
SK.PA,SEB,Biens de consommation,57.4,1.15,27204,40734.0,0.67,57.897,58.117,54.699,48.1,2.3,66.45,40.84,60.8,56.2,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-14
TFI.PA,TF1,Médias,6.8,0.44,161905,165620.0,0.98,6.807,6.856,7.195,44.1,1.36,8.91,6.55,7.05,6.66,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
TKO.PA,Tikehau Capital,Finance,16.6,-1.66,19478,28550.0,0.68,16.826,16.875,17.299,43.0,1.75,20.05,14.58,17.46,16.24,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
VLA.PA,Valneva,Biotech,2.88,-0.42,202543,1543213.0,0.13,2.895,2.824,2.928,57.6,3.93,5.34,2.03,3.18,2.62,,,-4,EMA200 > EMA9 > Prix > EMA20,2026-09-14
VK.PA,Vallourec,Industrie,18.26,-1.48,1111926,884235.0,1.26,18.563,18.605,19.896,42.7,2.63,27.67,15.07,19.45,17.59,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
VRLA.PA,Verallia,Industrie,18.44,-0.65,18010,24717.0,0.73,18.868,18.952,20.355,39.4,1.97,24.4,15.5,19.82,18.14,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
WLN.PA,Worldline,Technologie,13.85,3.08,211359,338754.0,0.62,13.775,13.369,15.967,57.0,5.32,34.62,9.05,14.98,11.68,,,0,EMA200 > Prix > EMA9 > EMA20,2026-09-14
XFAB.PA,X-FAB,Semi-conducteurs,5.81,-7.11,445165,354032.0,1.26,6.093,6.207,6.641,39.4,4.11,15.88,4.09,6.88,5.67,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-14
