ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
ERF.PA,Eurofins Scientific,Santé,78.06,2.12,308980,353574.0,0.87,74.826,73.356,66.487,73.3,2.37,78.54,54.86,78.54,68.38,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-09-21
RMS.PA,Hermès,Luxe,1344.0,0.94,114211,134363.0,0.85,1386.121,1441.473,1734.917,28.8,2.63,2300.0,1298.5,1628.5,1298.5,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
KER.PA,Kering,Luxe,228.65,-1.87,373926,331924.0,1.13,236.183,242.288,256.501,35.1,2.86,354.2,225.1,257.5,225.45,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
OR.PA,L'Oréal,Cosmétiques,383.8,2.06,189907,318032.0,0.6,381.192,382.072,376.617,51.4,1.94,405.8,338.85,394.0,372.95,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-21
LR.PA,Legrand,Industrie,138.85,2.25,495422,525128.0,0.94,137.165,137.514,138.167,52.0,2.47,166.95,121.95,146.3,131.85,,,0,Prix > EMA200 > EMA20 > EMA9,2026-09-21
MC.PA,LVMH,Luxe,405.5,0.67,514255,566539.0,0.91,412.414,424.838,490.126,33.9,2.24,654.7,400.0,461.25,400.0,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
ML.PA,Michelin,Industrie,33.35,0.82,1055510,1519009.0,0.69,33.5,33.883,32.678,42.2,1.7,35.72,25.51,35.35,32.74,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-21
ORA.PA,Orange,Télécom,15.02,-0.1,5722012,5413124.0,1.06,15.458,15.58,16.053,36.3,1.61,18.81,13.07,16.1,14.8,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
RI.PA,Pernod Ricard,Boissons,59.64,0.34,560228,771578.0,0.73,60.381,61.9,69.731,34.4,1.82,90.34,58.6,68.84,58.9,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
PUB.PA,Publicis,Communication,97.42,-0.1,359694,645499.0,0.56,98.065,98.653,88.756,46.9,2.19,104.85,68.14,104.2,95.36,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-21
RNO.PA,Renault,Automobile,27.07,-1.24,1312404,1681324.0,0.78,28.379,28.563,29.999,40.6,3.29,37.97,24.66,30.44,26.96,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
SAF.PA,Safran,Aéronautique,330.7,2.38,413755,474433.0,0.87,327.862,331.765,316.078,47.7,1.92,366.5,262.6,354.5,318.9,,,0,EMA20 > Prix > EMA9 > EMA200,2026-09-21
SGO.PA,Saint-Gobain,Matériaux,70.1,1.42,718085,1064835.0,0.67,70.881,73.432,79.646,32.2,2.01,95.6,65.88,83.14,68.26,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
SAN.PA,Sanofi,Santé,74.59,0.73,1469589,1791738.0,0.82,74.692,75.287,78.425,45.3,1.68,91.15,71.25,79.36,73.22,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
SU.PA,Schneider Electric,Industrie,295.0,3.24,706198,791298.0,0.89,286.941,288.601,268.52,54.5,2.42,312.3,220.4,303.8,268.5,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-21
GLE.PA,Société Générale,Banque,73.87,1.76,1901291,2081530.0,0.91,73.657,74.417,70.383,45.9,2.17,84.82,51.98,76.45,70.29,,,0,EMA20 > Prix > EMA9 > EMA200,2026-09-21
STLAP.PA,Stellantis,Automobile,4.23,0.75,3365064,4455918.0,0.76,4.411,4.521,6.186,38.0,3.39,10.49,4.16,4.87,4.16,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
STMPA.PA,STMicroelectronics,Technologie,44.65,2.75,2284502,2145761.0,1.06,43.477,43.981,42.619,50.2,2.98,70.85,18.2,46.72,41.23,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-21
TEP.PA,Teleperformance,Services,69.92,0.29,185056,205478.0,0.9,69.916,69.626,62.952,53.2,2.63,78.14,43.65,72.8,67.6,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-21
HO.PA,Thales,Défense,236.7,-0.63,179642,256646.0,0.7,236.25,238.631,240.182,45.2,2.08,279.3,212.6,253.3,223.05,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-21
TTE.PA,TotalEnergies,Énergie,78.56,-0.96,2932989,3897980.0,0.75,78.967,78.081,70.854,55.3,1.62,81.34,49.24,81.13,74.05,,,4,EMA9 > Prix > EMA20 > EMA200,2026-09-21
URW.PA,Unibail-Rodamco-Westfield,Immobilier,93.5,0.41,276626,335851.0,0.82,94.053,95.908,97.608,30.2,1.24,106.65,86.44,103.75,91.88,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
VIE.PA,Veolia,Environnement,31.6,-0.44,1039525,1630139.0,0.64,31.773,32.248,33.403,33.8,1.54,37.66,27.69,34.25,31.07,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
DG.PA,Vinci,BTP,111.95,1.04,575896,967776.0,0.6,111.961,113.573,122.11,41.4,1.55,143.15,109.6,120.7,109.6,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
VIV.PA,Vivendi,Médias,1.52,1.54,1489017,2597546.0,0.57,1.524,1.559,2.14,39.8,2.71,3.21,1.46,1.68,1.46,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
ATO.PA,Atos,Technologie,23.5,-1.51,150612,115526.0,1.3,24.989,26.193,42.555,23.0,4.02,63.24,23.26,30.1,23.26,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
SOI.PA,Soitec,Semi-conducteurs,154.85,9.82,422702,282929.0,1.49,139.139,131.782,97.719,65.9,6.88,200.5,22.62,155.6,106.0,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-09-21
NANO.PA,Nanobiotix,Biotech,29.66,-0.67,151981,151683.0,1.0,30.769,32.076,28.254,37.4,5.47,47.66,11.8,38.9,28.28,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-21
ADOC.PA,Adocia,Biotech,3.58,-1.86,40938,72989.0,0.56,3.691,3.812,4.891,33.8,3.46,12.4,3.47,4.17,3.47,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
BVI.PA,Bureau Veritas,Services,27.15,-0.26,822042,819314.0,1.0,27.507,27.544,27.241,41.7,1.37,30.18,24.58,28.22,26.88,baissier,,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-21
CO.PA,Casino Guichard,Distribution,0.18,-1.26,120487,138926.0,0.87,0.181,0.183,0.26,42.8,2.41,0.51,0.15,0.19,0.18,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
COFA.PA,Coface,Assurance,17.03,-2.63,542283,166272.0,3.26,16.437,16.221,15.721,66.2,1.94,17.62,14.02,17.62,15.78,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-21
GET.PA,Getlink,Transport,18.59,0.54,455404,699948.0,0.65,18.541,18.588,18.043,49.3,1.14,19.85,15.02,19.54,18.26,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-21
ICAD.PA,Icade,Immobilier,16.75,0.3,102196,105914.0,0.96,16.991,17.466,19.735,26.4,1.47,22.76,16.67,18.99,16.67,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
IPN.PA,Ipsen,Santé,147.9,-5.13,238553,84636.0,2.82,156.407,159.126,152.114,31.3,2.21,174.0,109.9,170.9,143.7,,baissière,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-21
IPS.PA,Ipsos,Services,34.64,0.17,69379,78055.0,0.89,35.289,36.355,36.865,35.8,2.43,42.98,29.1,39.98,33.78,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
IPH.PA,InnatePharma,Biotech,1.56,-1.52,176314,328811.0,0.54,1.603,1.662,1.597,37.4,3.7,2.33,1.03,1.97,1.53,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-21
JCQ.PA,Jacquet Metal Service,Industrie,21.45,0.23,4562,8410.0,0.54,21.569,21.317,21.232,52.6,3.47,25.4,17.06,22.95,20.05,,,4,EMA9 > Prix > EMA20 > EMA200,2026-09-21
MERY.PA,Mercialys,Immobilier,10.54,0.57,115784,190233.0,0.61,10.635,10.84,11.424,33.1,1.56,12.98,10.36,11.48,10.36,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
NEX.PA,Nexans,Industrie,140.8,2.92,110277,137078.0,0.8,137.92,138.129,135.997,53.8,3.05,169.0,109.7,145.8,130.9,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-21
RUI.PA,Rubis,Énergie,35.7,2.47,168396,167636.0,1.0,35.325,34.803,33.302,59.8,2.27,37.08,30.0,36.36,33.06,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-21
SW.PA,Sodexo,Services,57.05,0.0,139022,209362.0,0.66,57.055,57.069,51.737,50.9,1.61,59.35,35.5,59.35,55.6,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-21
SPIE.PA,Spie,Services,43.0,-1.65,529323,470380.0,1.13,43.797,44.239,46.84,38.4,2.25,53.45,41.44,45.86,42.8,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
SK.PA,SEB,Biens de consommation,56.25,-0.27,38603,54493.0,0.71,56.629,57.275,54.795,45.1,2.7,66.45,40.84,60.8,54.4,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-21
TFI.PA,TF1,Médias,6.64,0.99,181743,191239.0,0.95,6.682,6.762,7.164,37.9,1.45,8.72,6.53,7.02,6.53,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
TKO.PA,Tikehau Capital,Finance,16.72,0.72,40106,40506.0,0.99,16.711,16.779,17.263,47.7,1.84,20.05,14.58,17.28,16.24,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-21
VLA.PA,Valneva,Biotech,2.85,1.89,400290,774089.0,0.52,2.856,2.834,2.922,54.2,3.4,5.34,2.03,3.14,2.62,,,-4,EMA200 > EMA9 > Prix > EMA20,2026-09-21
VK.PA,Vallourec,Industrie,18.45,-2.61,1118685,1095412.0,1.02,18.821,18.762,19.842,45.9,2.89,27.67,15.07,19.95,17.71,,,0,EMA200 > EMA9 > EMA20 > Prix,2026-09-21
VRLA.PA,Verallia,Industrie,18.43,-2.28,17710,26988.0,0.66,18.765,18.868,20.263,41.6,2.24,24.4,15.5,19.82,18.32,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
WLN.PA,Worldline,Technologie,12.0,-4.2,413219,358435.0,1.15,13.167,13.251,15.794,39.0,4.96,34.62,9.05,14.98,11.97,baissier,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-21
XFAB.PA,X-FAB,Semi-conducteurs,6.55,7.38,474458,301656.0,1.57,6.155,6.18,6.609,56.0,3.86,15.88,4.09,6.66,5.67,,haussière,-4,EMA200 > Prix > EMA20 > EMA9,2026-09-21
