ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
PUB.PA,Publicis,Communication,97.52,0.49,1315926,578507.0,2.27,98.446,98.923,88.447,47.3,2.28,104.85,68.14,104.85,95.36,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-17
RNO.PA,Renault,Automobile,28.95,2.41,1542366,1522711.0,1.01,29.013,28.826,30.066,51.9,3.33,37.97,24.66,30.44,26.96,,,-4,EMA200 > EMA9 > Prix > EMA20,2026-09-17
SAF.PA,Safran,Aéronautique,331.6,1.62,542567,434208.0,1.25,328.321,333.173,315.637,47.1,1.94,366.5,262.6,354.5,318.9,,,0,EMA20 > Prix > EMA9 > EMA200,2026-09-17
SGO.PA,Saint-Gobain,Matériaux,70.34,0.98,850433,970169.0,0.88,71.664,74.463,79.893,29.8,2.09,95.6,65.88,83.14,68.26,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-17
SAN.PA,Sanofi,Santé,75.26,1.22,1782873,1624883.0,1.1,74.927,75.551,78.536,47.6,1.73,91.15,71.25,79.36,73.22,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-17
SU.PA,Schneider Electric,Industrie,287.1,2.76,852452,691314.0,1.23,284.593,288.043,267.761,49.0,2.5,312.3,220.4,303.8,268.5,,,0,EMA20 > Prix > EMA9 > EMA200,2026-09-17
GLE.PA,Société Générale,Banque,74.16,0.67,1453317,2029744.0,0.72,73.825,74.706,70.283,45.3,1.94,84.82,51.98,77.52,70.29,,,0,EMA20 > Prix > EMA9 > EMA200,2026-09-17
STLAP.PA,Stellantis,Automobile,4.44,2.43,3124139,4840392.0,0.65,4.516,4.583,6.24,43.3,3.42,10.49,4.32,4.83,4.32,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-17
STMPA.PA,STMicroelectronics,Technologie,42.44,-0.39,1780535,2148728.0,0.83,43.02,43.882,42.556,40.8,3.26,70.85,18.2,46.4,41.23,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-17
TEP.PA,Teleperformance,Services,69.98,-0.31,209002,214323.0,0.98,69.997,69.566,62.775,53.5,2.72,78.14,43.65,72.8,67.6,,,4,EMA9 > Prix > EMA20 > EMA200,2026-09-17
HO.PA,Thales,Défense,238.3,-1.08,299303,235468.0,1.27,235.961,239.562,240.302,46.4,2.05,279.3,212.6,259.4,223.05,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-17
TTE.PA,TotalEnergies,Énergie,79.63,-0.5,2946465,3551804.0,0.83,78.983,77.843,70.619,61.4,1.58,81.34,49.24,81.13,74.05,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-17
URW.PA,Unibail-Rodamco-Westfield,Immobilier,94.38,0.21,404671,282788.0,1.43,94.554,96.682,97.722,30.9,1.3,106.65,86.44,103.75,91.88,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-17
VIE.PA,Veolia,Environnement,32.11,0.78,1884141,1532236.0,1.23,31.857,32.44,33.456,39.0,1.56,37.66,27.69,34.59,31.07,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-17
DG.PA,Vinci,BTP,112.9,0.8,867932,878033.0,0.99,112.295,114.208,122.424,41.9,1.63,143.15,109.6,121.45,109.6,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-17
VIV.PA,Vivendi,Médias,1.53,-1.48,1916577,2381976.0,0.8,1.538,1.577,2.159,39.4,2.62,3.21,1.46,1.68,1.46,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-17
ATO.PA,Atos,Technologie,25.58,0.16,76964,99712.0,0.77,25.789,26.857,43.11,32.3,3.63,63.24,24.18,30.1,24.18,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-17
SOI.PA,Soitec,Semi-conducteurs,141.7,1.58,187169,265908.0,0.7,132.879,126.928,96.27,60.4,6.6,200.5,22.62,148.75,105.6,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-17
NANO.PA,Nanobiotix,Biotech,30.5,1.53,74048,161441.0,0.46,31.397,32.664,28.176,40.4,5.44,47.66,10.0,39.98,28.28,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-17
ADOC.PA,Adocia,Biotech,3.67,1.78,46136,78357.0,0.59,3.739,3.86,4.926,37.5,3.24,12.4,3.47,4.27,3.47,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-17
BVI.PA,Bureau Veritas,Services,27.59,-1.08,947703,779781.0,1.22,27.7,27.643,27.243,49.4,1.28,30.18,24.58,28.22,26.95,,,0,EMA9 > EMA20 > Prix > EMA200,2026-09-17
CO.PA,Casino Guichard,Distribution,0.18,0.89,75606,155998.0,0.48,0.181,0.184,0.263,42.3,2.66,0.52,0.15,0.19,0.18,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-17
COFA.PA,Coface,Assurance,16.06,0.75,107473,136940.0,0.78,15.983,15.982,15.685,53.6,1.18,16.66,14.02,16.26,15.73,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-17
GET.PA,Getlink,Transport,18.64,0.43,602062,668458.0,0.9,18.549,18.613,18.028,50.2,1.2,19.85,15.02,19.54,18.26,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-17
ICAD.PA,Icade,Immobilier,16.96,0.59,89271,101114.0,0.88,17.164,17.678,19.823,27.4,1.58,22.76,16.72,19.05,16.72,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-17
IPN.PA,Ipsen,Santé,155.8,-1.77,131108,77150.0,1.7,159.257,160.786,152.011,41.0,2.25,174.0,109.9,170.9,153.9,,baissière,2,EMA20 > EMA9 > Prix > EMA200,2026-09-17
IPS.PA,Ipsos,Services,34.66,0.29,30166,74453.0,0.41,35.751,36.851,36.908,35.8,2.54,42.98,29.1,40.08,34.32,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-17
IPH.PA,InnatePharma,Biotech,1.61,3.21,994826,344817.0,2.89,1.627,1.687,1.597,41.5,3.78,2.33,1.03,1.97,1.53,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-17
JCQ.PA,Jacquet Metal Service,Industrie,21.95,-0.9,35342,6047.0,5.84,21.618,21.261,21.22,60.3,3.13,25.4,17.06,22.95,20.05,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-17
MERY.PA,Mercialys,Immobilier,10.72,-0.19,153098,170538.0,0.9,10.715,10.935,11.448,35.6,1.47,12.98,10.36,11.48,10.36,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-17
NEX.PA,Nexans,Industrie,138.4,1.32,128861,139920.0,0.92,137.306,137.966,135.905,50.4,3.17,169.0,109.7,145.8,130.9,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-17
RUI.PA,Rubis,Énergie,36.2,0.84,218865,138982.0,1.57,35.329,34.69,33.255,69.3,2.02,37.08,30.0,36.34,33.06,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-17
SW.PA,Sodexo,Services,58.05,2.93,405170,192165.0,2.11,57.086,57.085,51.589,58.5,1.6,59.35,35.5,59.35,55.6,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-17
SPIE.PA,Spie,Services,44.12,-0.85,835340,401746.0,2.08,44.075,44.491,46.94,44.8,2.11,53.45,41.44,46.5,42.8,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-17
SK.PA,SEB,Biens de consommation,55.9,0.9,53963,44468.0,1.21,56.824,57.487,54.732,43.5,2.54,66.45,40.84,60.8,54.4,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-17
TFI.PA,TF1,Médias,6.61,-0.3,161895,173105.0,0.94,6.729,6.804,7.179,33.4,1.43,8.75,6.55,7.02,6.61,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-17
TKO.PA,Tikehau Capital,Finance,16.8,1.33,46915,29173.0,1.61,16.74,16.813,17.28,48.7,1.82,20.05,14.58,17.28,16.24,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-17
VLA.PA,Valneva,Biotech,2.85,-0.24,223413,949148.0,0.24,2.872,2.83,2.925,55.3,3.79,5.34,2.03,3.14,2.62,,,-4,EMA200 > EMA9 > Prix > EMA20,2026-09-17
VK.PA,Vallourec,Industrie,19.05,-4.3,1817672,967913.0,1.88,18.891,18.766,19.877,52.0,3.11,27.67,15.07,19.95,17.59,,,0,EMA200 > Prix > EMA9 > EMA20,2026-09-17
VRLA.PA,Verallia,Industrie,19.12,2.36,12648,17638.0,0.72,18.844,18.911,20.31,53.6,2.02,24.4,15.5,19.82,18.32,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-09-17
WLN.PA,Worldline,Technologie,13.48,-1.03,190526,321376.0,0.59,13.678,13.424,15.905,53.1,4.74,34.62,9.05,14.98,11.68,,,-4,EMA200 > EMA9 > Prix > EMA20,2026-09-17
XFAB.PA,X-FAB,Semi-conducteurs,6.14,2.59,323335,345454.0,0.94,6.034,6.142,6.621,47.6,4.02,15.88,4.09,6.46,5.67,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-17
