ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
SGO.PA,Saint-Gobain,Matériaux,76.48,-2.35,1313943,881736.0,1.49,79.589,80.305,80.785,37.9,2.08,95.86,65.88,87.18,75.78,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-01
SAN.PA,Sanofi,Santé,76.86,0.07,1718746,1553012.0,1.11,77.347,77.053,78.966,50.0,1.72,91.15,71.25,79.36,73.63,,,0,EMA200 > EMA9 > EMA20 > Prix,2026-09-01
SU.PA,Schneider Electric,Industrie,288.2,-2.17,790066,701473.0,1.13,295.704,294.778,265.673,45.7,1.98,312.3,217.0,312.3,287.1,,baissière,0,EMA9 > EMA20 > Prix > EMA200,2026-09-01
GLE.PA,Société Générale,Banque,73.29,0.88,2139629,1761339.0,1.21,74.458,76.575,69.871,35.8,2.44,84.82,51.98,84.82,70.29,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-01
STLAP.PA,Stellantis,Automobile,4.64,-2.6,5601699,5776754.0,0.97,4.615,4.669,6.443,46.7,3.9,10.49,4.38,5.16,4.38,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-01
STMPA.PA,STMicroelectronics,Technologie,42.31,-1.65,2192052,2387391.0,0.92,43.327,45.067,42.463,35.5,3.1,70.85,18.2,49.59,41.83,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-01
TEP.PA,Teleperformance,Services,72.0,3.3,284851,261243.0,1.09,70.675,68.893,61.914,61.9,2.76,78.14,43.65,72.64,65.6,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-01
HO.PA,Thales,Défense,238.6,-2.09,225301,216323.0,1.04,247.98,251.144,241.165,34.1,1.81,279.3,212.6,274.2,237.1,,baissière,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-01
TTE.PA,TotalEnergies,Énergie,77.61,2.75,3785804,3134945.0,1.21,75.965,75.626,69.687,59.9,1.53,81.34,49.24,78.88,73.57,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-01
URW.PA,Unibail-Rodamco-Westfield,Immobilier,96.92,-0.53,393724,220832.0,1.78,99.956,101.54,98.071,21.7,1.31,106.65,85.6,105.75,96.42,,baissière,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-01
VIE.PA,Veolia,Environnement,32.56,-0.12,1509368,1292322.0,1.17,33.244,33.912,33.656,29.1,1.41,37.66,27.69,35.63,32.34,,,0,EMA20 > EMA200 > EMA9 > Prix,2026-09-01
DG.PA,Vinci,BTP,114.1,0.84,818949,870725.0,0.94,116.484,118.677,123.61,32.2,1.61,143.15,112.85,127.75,112.85,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-01
VIV.PA,Vivendi,Médias,1.59,-1.49,1880373,2328868.0,0.81,1.634,1.679,2.233,31.9,2.13,3.21,1.56,1.73,1.59,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-01
ATO.PA,Atos,Technologie,27.76,-0.79,80210,72359.0,1.11,28.496,29.225,45.157,34.5,2.71,63.24,27.4,32.84,27.4,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-01
SOI.PA,Soitec,Semi-conducteurs,110.55,-3.79,269338,245840.0,1.1,111.733,113.015,92.105,47.6,5.32,200.5,22.62,135.4,105.6,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-01
NANO.PA,Nanobiotix,Biotech,33.5,-3.46,163768,158970.0,1.03,35.345,35.091,27.751,46.5,6.23,47.66,7.15,39.98,32.02,,,0,EMA9 > EMA20 > Prix > EMA200,2026-09-01
ADOC.PA,Adocia,Biotech,4.02,0.75,55333,82892.0,0.67,4.037,4.055,5.057,47.2,2.94,12.4,3.61,4.3,3.92,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-01
BVI.PA,Bureau Veritas,Services,27.19,-0.33,695527,760162.0,0.91,27.454,27.563,27.195,43.0,1.13,30.18,24.58,28.99,27.17,,baissière,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-01
CO.PA,Casino Guichard,Distribution,0.19,-0.11,47854,313267.0,0.15,0.185,0.188,0.275,45.6,3.5,0.56,0.15,0.22,0.18,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-01
COFA.PA,Coface,Assurance,16.01,1.01,166915,142962.0,1.17,15.955,15.949,15.646,53.2,1.12,16.66,14.02,16.29,15.73,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-01
GET.PA,Getlink,Transport,18.63,-1.17,937077,616612.0,1.52,18.83,18.813,17.973,46.1,1.57,19.85,15.02,19.54,18.26,,,0,EMA9 > EMA20 > Prix > EMA200,2026-09-01
ICAD.PA,Icade,Immobilier,17.79,-2.2,186948,90528.0,2.07,18.467,18.748,20.082,29.3,1.7,22.76,17.58,19.51,17.58,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-01
IPN.PA,Ipsen,Santé,167.7,2.82,96017,88848.0,1.08,164.73,163.166,151.022,57.3,2.38,174.0,109.9,169.3,153.7,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-01
IPS.PA,Ipsos,Services,39.04,1.14,92546,85198.0,1.09,39.084,38.929,36.999,51.8,2.16,42.98,29.1,40.26,37.86,,,4,EMA9 > Prix > EMA20 > EMA200,2026-09-01
IPH.PA,InnatePharma,Biotech,1.78,-3.36,431118,919364.0,0.47,1.84,1.806,1.591,50.2,5.61,2.33,1.03,2.33,1.51,,,0,EMA9 > EMA20 > Prix > EMA200,2026-09-01
JCQ.PA,Jacquet Metal Service,Industrie,20.3,-1.69,2902,3082.0,0.94,20.549,20.764,21.213,35.9,1.16,25.4,17.06,21.9,20.3,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-01
MERY.PA,Mercialys,Immobilier,11.12,0.18,157713,127877.0,1.23,11.256,11.425,11.53,30.5,1.35,12.98,10.42,12.1,11.0,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-01
NEX.PA,Nexans,Industrie,137.5,-1.43,160561,165604.0,0.97,139.911,139.205,135.636,47.3,2.53,169.0,109.7,145.8,135.6,,,0,EMA9 > EMA20 > Prix > EMA200,2026-09-01
RUI.PA,Rubis,Énergie,34.2,1.79,158863,101315.0,1.57,33.772,33.638,33.085,59.0,1.48,37.08,27.8,34.54,32.66,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-01
SW.PA,Sodexo,Services,58.4,0.86,241341,216743.0,1.11,57.707,57.083,50.949,62.9,1.47,59.08,35.5,59.08,55.7,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-01
SPIE.PA,Spie,Services,44.68,2.62,652802,332240.0,1.96,44.641,45.59,47.292,40.1,1.86,53.45,41.44,48.0,42.8,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-01
SK.PA,SEB,Biens de consommation,60.55,1.09,65262,39743.0,1.64,59.361,58.518,54.431,61.8,1.92,66.45,40.84,62.1,57.35,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-01
TFI.PA,TF1,Médias,6.85,0.29,167347,167383.0,1.0,6.9,6.925,7.227,43.5,1.25,9.02,6.55,7.1,6.78,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-01
TKO.PA,Tikehau Capital,Finance,16.52,-1.31,21620,31523.0,0.69,16.853,16.942,17.327,40.5,1.74,20.05,14.58,17.46,16.38,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-01
VLA.PA,Valneva,Biotech,2.81,3.62,760088,1588201.0,0.48,2.8,2.7,2.93,59.9,6.5,5.34,2.03,3.24,2.21,,,0,EMA200 > Prix > EMA9 > EMA20,2026-09-01
VK.PA,Vallourec,Industrie,18.76,0.7,1161257,870929.0,1.33,18.223,18.527,20.002,49.1,2.45,27.67,14.81,19.53,17.59,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-09-01
VRLA.PA,Verallia,Industrie,19.43,-0.72,23964,22670.0,1.06,19.284,19.062,20.476,57.2,2.13,24.4,15.5,19.82,17.67,,,0,EMA200 > Prix > EMA9 > EMA20,2026-09-01
WLN.PA,Worldline,Technologie,13.35,-2.57,257146,359825.0,0.71,13.188,12.647,16.272,59.4,5.25,34.62,9.05,14.65,11.5,,,0,EMA200 > Prix > EMA9 > EMA20,2026-09-01
XFAB.PA,X-FAB,Semi-conducteurs,5.86,-3.14,383987,368296.0,1.04,6.088,6.34,6.69,37.6,4.92,15.88,4.09,7.31,5.7,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-01
