ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
BN.PA,Danone,Agroalimentaire,69.88,-2.21,1953533,1460291.0,1.34,71.842,71.303,69.712,46.1,1.61,80.14,60.64,74.68,69.06,,,0,EMA9 > EMA20 > Prix > EMA200,2026-07-22
DSY.PA,Dassault Systèmes,Technologie,17.76,-0.87,2172094,1773205.0,1.22,18.081,18.168,21.251,43.5,3.08,30.36,15.82,18.94,17.16,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
EDEN.PA,Edenred,Services,26.96,0.86,1092589,799492.0,1.37,25.916,24.723,21.851,73.7,2.94,27.54,15.23,27.23,21.9,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-22
ENGI.PA,Engie,Énergie,27.56,1.96,3106409,2427708.0,1.28,27.105,27.089,25.14,55.7,1.78,29.89,17.2,27.82,26.46,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-22
EL.PA,EssilorLuxottica,Santé/Optique,164.4,-0.93,550383,645406.0,0.85,167.495,169.307,212.317,41.3,2.56,323.8,160.6,177.95,160.6,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
ERF.PA,Eurofins Scientific,Santé,70.58,1.32,294950,234645.0,1.26,69.788,68.689,63.791,63.0,2.01,74.32,54.86,71.28,66.6,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-22
RMS.PA,Hermès,Luxe,1679.5,-0.09,78398,71820.0,1.09,1669.976,1657.263,1851.442,54.4,2.35,2421.0,1529.0,1709.0,1564.0,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-22
KER.PA,Kering,Luxe,250.75,-0.08,194829,261284.0,0.75,251.305,252.313,258.081,48.2,2.76,354.2,207.9,272.95,238.75,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
OR.PA,L'Oréal,Cosmétiques,380.65,0.5,273111,328253.0,0.83,380.575,381.029,373.457,50.0,1.89,408.35,338.85,393.5,373.2,,,0,EMA20 > Prix > EMA9 > EMA200,2026-07-22
LR.PA,Legrand,Industrie,136.65,-0.44,689272,545103.0,1.26,138.147,140.387,138.71,40.5,2.61,166.95,121.95,149.25,133.3,,,0,EMA20 > EMA200 > EMA9 > Prix,2026-07-22
MC.PA,LVMH,Luxe,474.0,-0.95,570614,415952.0,1.37,486.448,488.875,514.748,41.9,2.24,654.7,440.0,503.8,470.85,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
ML.PA,Michelin,Industrie,35.01,-0.14,1784438,1423794.0,1.25,34.841,34.441,31.785,60.3,1.74,35.72,25.51,35.72,33.29,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-22
ORA.PA,Orange,Télécom,16.42,1.48,3068523,4442362.0,0.69,16.289,16.394,16.131,48.1,1.73,18.81,12.9,17.18,15.62,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-22
RI.PA,Pernod Ricard,Boissons,63.14,-2.77,827643,622388.0,1.33,64.489,64.327,72.379,45.8,2.76,107.45,58.6,67.06,61.4,,,0,EMA200 > EMA9 > EMA20 > Prix,2026-07-22
PUB.PA,Publicis,Communication,86.62,0.58,508751,640127.0,0.79,87.419,87.29,83.49,48.8,2.78,92.78,68.14,92.26,81.52,,,0,EMA9 > EMA20 > Prix > EMA200,2026-07-22
RNO.PA,Renault,Automobile,26.36,1.85,1502014,1388262.0,1.08,26.157,26.287,30.922,49.1,2.74,37.97,24.66,27.22,24.66,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-22
SAF.PA,Safran,Aéronautique,327.3,1.36,608888,631770.0,0.96,329.406,330.741,303.065,48.8,2.29,360.8,262.6,360.8,317.7,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-22
SGO.PA,Saint-Gobain,Matériaux,74.6,0.87,672433,939179.0,0.72,75.389,76.289,80.798,43.4,2.5,104.65,65.88,82.42,73.16,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
SAN.PA,Sanofi,Santé,76.84,0.12,2043568,2127946.0,0.96,76.571,76.065,79.662,54.6,1.99,91.15,71.25,78.42,72.56,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-22
SU.PA,Schneider Electric,Industrie,269.0,0.07,760763,792627.0,0.96,268.25,270.7,256.415,47.6,2.48,293.7,208.8,287.7,257.15,,,0,EMA20 > Prix > EMA9 > EMA200,2026-07-22
GLE.PA,Société Générale,Banque,78.06,1.11,1310580,1393972.0,0.94,76.093,75.642,66.913,59.3,2.44,79.07,50.64,78.85,71.2,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-22
STLAP.PA,Stellantis,Automobile,5.09,0.2,3130209,6181010.0,0.51,5.062,5.144,7.039,44.4,3.68,10.49,4.59,5.27,4.59,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-22
STMPA.PA,STMicroelectronics,Technologie,58.27,1.78,2331202,2549898.0,0.91,57.978,59.68,41.592,46.4,4.22,70.85,18.2,66.77,51.35,,,0,EMA20 > Prix > EMA9 > EMA200,2026-07-22
TEP.PA,Teleperformance,Services,54.26,1.76,310628,308043.0,1.01,53.744,53.633,60.058,50.5,4.52,90.68,43.65,56.58,43.65,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-22
HO.PA,Thales,Défense,226.8,0.76,213291,238801.0,0.89,224.824,226.342,236.686,49.5,2.58,279.3,212.6,248.5,212.6,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-22
TTE.PA,TotalEnergies,Énergie,74.29,2.03,4805659,3532795.0,1.36,71.326,70.771,67.658,62.9,1.64,81.34,49.24,74.84,65.75,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-07-22
URW.PA,Unibail-Rodamco-Westfield,Immobilier,104.6,0.77,257475,206979.0,1.24,103.535,102.704,96.401,62.4,1.4,106.65,82.36,105.25,100.4,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-22
VIE.PA,Veolia,Environnement,37.25,1.83,1256960,1786901.0,0.7,37.055,36.753,33.4,57.0,1.62,37.66,27.43,37.66,34.91,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-22
DG.PA,Vinci,BTP,119.25,0.68,613517,854571.0,0.72,119.568,121.614,124.702,39.8,1.94,143.15,112.4,132.1,117.1,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
VIV.PA,Vivendi,Médias,1.89,0.48,1038648,2282631.0,0.46,1.928,2.006,2.412,31.8,4.4,3.5,1.65,2.33,1.77,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
ATO.PA,Atos,Technologie,28.68,0.21,190230,98858.0,1.92,30.709,32.236,50.472,23.2,3.59,63.24,26.88,35.0,27.68,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
SOI.PA,Soitec,Semi-conducteurs,96.02,0.57,292712,374230.0,0.78,95.701,103.574,84.642,41.8,7.55,200.5,22.62,125.2,81.66,,,0,EMA20 > Prix > EMA9 > EMA200,2026-07-22
NANO.PA,Nanobiotix,Biotech,34.78,4.13,136778,122880.0,1.11,33.726,33.405,25.41,55.4,7.65,47.66,5.57,37.46,28.94,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-22
ADOC.PA,Adocia,Biotech,3.79,1.12,45227,138080.0,0.33,3.834,3.949,5.395,41.2,4.5,12.4,3.61,4.53,3.61,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
BVI.PA,Bureau Veritas,Services,27.22,0.59,897339,786766.0,1.14,27.223,26.987,26.988,56.8,1.5,29.6,24.58,27.64,25.77,,,0,EMA9 > Prix > EMA200 > EMA20,2026-07-22
CO.PA,Casino Guichard,Distribution,0.17,-0.23,192861,418053.0,0.46,0.18,0.192,0.306,23.0,4.93,0.76,0.15,0.23,0.17,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
COFA.PA,Coface,Assurance,16.22,0.75,284485,165648.0,1.72,15.982,15.719,15.531,71.5,1.62,16.99,14.02,16.39,14.9,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-22
GET.PA,Getlink,Transport,18.65,-0.75,773078,725210.0,1.07,18.66,18.62,17.711,51.3,1.42,19.85,15.02,19.06,18.15,,,4,EMA9 > Prix > EMA20 > EMA200,2026-07-22
ICAD.PA,Icade,Immobilier,19.0,-0.16,162634,120889.0,1.35,18.968,19.127,20.447,45.0,2.13,23.06,18.09,19.52,18.09,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-22
IPN.PA,Ipsen,Santé,162.3,0.06,71244,109121.0,0.65,162.081,162.466,147.485,50.0,2.44,173.5,101.9,172.7,155.8,,,0,EMA20 > Prix > EMA9 > EMA200,2026-07-22
IPS.PA,Ipsos,Services,36.56,0.05,53399,67102.0,0.8,35.892,35.727,36.282,56.9,2.44,42.42,29.1,36.98,32.8,,,0,Prix > EMA200 > EMA9 > EMA20,2026-07-22
IPH.PA,InnatePharma,Biotech,1.56,0.64,86373,135462.0,0.64,1.559,1.576,1.535,48.3,4.1,2.2,1.03,1.76,1.5,,,0,EMA20 > Prix > EMA9 > EMA200,2026-07-22
JCQ.PA,Jacquet Metal Service,Industrie,21.75,0.93,328,2153.0,0.15,21.551,21.587,21.274,51.6,1.59,25.4,17.06,22.05,20.4,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-22
MERY.PA,Mercialys,Immobilier,11.7,-0.17,114335,123356.0,0.93,11.671,11.68,11.496,50.5,1.31,12.98,10.42,12.02,11.46,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-22
NEX.PA,Nexans,Industrie,134.1,-0.52,128326,155354.0,0.83,134.964,138.086,134.972,39.6,2.79,169.0,109.7,150.1,130.1,,,0,EMA20 > EMA200 > EMA9 > Prix,2026-07-22
RUI.PA,Rubis,Énergie,32.88,1.17,101690,129821.0,0.78,32.234,32.23,32.92,56.1,1.48,37.08,27.36,33.08,30.3,haussier,haussière,0,EMA200 > Prix > EMA9 > EMA20,2026-07-22
SW.PA,Sodexo,Services,54.9,3.49,262413,350218.0,0.75,53.529,52.649,48.912,63.4,2.28,56.55,35.5,55.35,49.2,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-22
SPIE.PA,Spie,Services,48.62,-0.37,359244,353115.0,1.02,48.592,49.038,47.629,46.8,2.79,54.55,41.44,53.45,46.6,,,0,EMA20 > Prix > EMA9 > EMA200,2026-07-22
SK.PA,SEB,Biens de consommation,49.0,1.37,51803,50740.0,1.02,49.026,49.033,53.06,49.1,3.19,68.6,40.84,51.25,45.32,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
TFI.PA,TF1,Médias,6.8,-0.37,230284,210495.0,1.09,6.791,6.775,7.319,52.4,1.48,9.02,6.55,6.9,6.55,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-22
TKO.PA,Tikehau Capital,Finance,17.3,-0.35,26261,98175.0,0.27,17.579,17.482,17.466,47.1,2.38,20.7,14.58,18.4,15.98,,,0,EMA9 > EMA20 > EMA200 > Prix,2026-07-22
VLA.PA,Valneva,Biotech,2.14,0.47,322589,406150.0,0.79,2.175,2.22,3.057,38.5,3.86,5.41,2.1,2.37,2.1,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
VK.PA,Vallourec,Industrie,21.57,2.18,1017585,777945.0,1.31,21.013,21.178,20.358,51.7,2.18,27.67,14.76,21.68,19.8,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-22
VRLA.PA,Verallia,Industrie,19.34,1.26,16266,17810.0,0.91,19.738,19.74,21.053,44.7,2.43,29.0,15.5,20.56,18.46,baissier,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
WLN.PA,Worldline,Technologie,10.05,-1.08,146998,410597.0,0.36,10.073,10.306,17.771,44.6,4.42,39.96,9.05,11.17,9.05,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-22
XFAB.PA,X-FAB,Semi-conducteurs,7.49,0.47,246341,535514.0,0.46,7.562,7.911,6.77,44.4,6.17,15.88,4.09,9.2,6.84,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-22
