ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
TEP.PA,Teleperformance,Services,53.44,-3.75,211531,350450.0,0.6,52.37,53.08,60.451,48.9,5.29,90.68,43.65,57.5,43.65,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-14
HO.PA,Thales,Défense,220.0,-0.5,201666,300750.0,0.67,226.83,228.563,237.507,40.2,3.09,279.3,212.6,248.5,212.6,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-14
TTE.PA,TotalEnergies,Énergie,71.2,1.11,3187988,4474897.0,0.71,69.282,69.972,67.42,52.1,1.64,81.34,49.24,72.92,65.75,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-14
URW.PA,Unibail-Rodamco-Westfield,Immobilier,102.55,0.34,138811,288946.0,0.48,102.257,101.716,95.965,55.3,1.35,106.65,80.22,103.65,97.76,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-14
VIE.PA,Veolia,Environnement,37.46,1.38,1333083,1999896.0,0.67,36.789,36.401,33.163,63.0,1.8,37.66,27.43,37.66,34.91,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-14
DG.PA,Vinci,BTP,119.4,0.04,578281,1025235.0,0.56,121.551,123.842,125.047,37.0,2.06,143.15,112.4,132.2,117.7,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-14
VIV.PA,Vivendi,Médias,1.92,-2.49,1447697,2417252.0,0.6,2.026,2.097,2.446,31.0,4.74,3.58,1.65,2.33,1.77,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-14
ATO.PA,Atos,Technologie,32.62,-1.15,74508,101951.0,0.73,33.297,34.034,51.809,37.3,3.07,63.24,26.73,37.64,32.1,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-14
SOI.PA,Soitec,Semi-conducteurs,102.75,5.0,375594,381924.0,0.98,104.64,112.868,84.194,41.5,7.81,200.5,22.62,132.5,92.74,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-14
NANO.PA,Nanobiotix,Biotech,36.2,3.61,141510,111410.0,1.27,34.433,33.374,24.914,62.8,6.61,47.66,4.15,37.46,28.94,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-14
ADOC.PA,Adocia,Biotech,3.86,3.16,117291,162936.0,0.72,3.93,4.064,5.488,41.7,5.15,12.4,3.61,4.53,3.61,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-14
BVI.PA,Bureau Veritas,Services,27.19,-0.91,809275,977096.0,0.83,27.067,26.735,26.97,59.4,1.65,29.76,24.58,27.58,25.28,,,0,Prix > EMA9 > EMA200 > EMA20,2026-07-14
CO.PA,Casino Guichard,Distribution,0.18,-3.09,534523,443708.0,1.2,0.199,0.207,0.313,26.6,4.8,0.76,0.15,0.23,0.18,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-14
COFA.PA,Coface,Assurance,16.03,1.65,215814,179291.0,1.2,15.551,15.386,15.493,70.2,1.31,16.99,14.02,16.05,14.9,,haussière,0,Prix > EMA9 > EMA200 > EMA20,2026-07-14
GET.PA,Getlink,Transport,18.63,0.11,649843,908853.0,0.72,18.574,18.571,17.649,51.6,1.59,19.85,15.02,19.06,18.15,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-14
ICAD.PA,Icade,Immobilier,18.9,1.34,151171,137615.0,1.1,18.808,19.216,20.534,42.4,2.05,23.06,18.09,21.36,18.09,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-14
IPN.PA,Ipsen,Santé,158.4,-1.37,86353,128385.0,0.67,163.825,163.467,146.648,42.9,2.53,173.5,101.9,172.7,153.3,,,0,EMA9 > EMA20 > Prix > EMA200,2026-07-14
IPS.PA,Ipsos,Services,35.36,0.57,72114,65167.0,1.11,34.789,35.33,36.287,47.8,2.28,43.7,29.1,38.68,32.8,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-14
IPH.PA,InnatePharma,Biotech,1.59,-1.12,41013,155419.0,0.26,1.605,1.603,1.535,49.1,3.98,2.2,1.03,1.76,1.54,,,0,EMA9 > EMA20 > Prix > EMA200,2026-07-14
JCQ.PA,Jacquet Metal Service,Industrie,21.6,1.89,906,6998.0,0.13,21.405,21.576,21.259,49.3,2.19,25.4,17.06,24.2,20.4,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-14
MERY.PA,Mercialys,Immobilier,11.58,-0.17,79721,135241.0,0.59,11.663,11.694,11.486,44.6,1.67,12.98,10.42,12.02,11.46,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-14
NEX.PA,Nexans,Industrie,135.8,1.49,122132,146199.0,0.84,136.43,141.026,134.992,39.6,3.14,169.0,109.7,164.3,130.1,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-14
RUI.PA,Rubis,Énergie,32.0,0.82,110927,190628.0,0.58,31.605,32.093,32.953,44.9,1.78,37.08,27.36,34.0,30.3,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-14
SW.PA,Sodexo,Services,51.8,-0.67,318041,344805.0,0.92,52.462,51.677,48.599,53.9,2.2,56.55,35.5,54.85,49.2,,,4,EMA9 > Prix > EMA20 > EMA200,2026-07-14
SPIE.PA,Spie,Services,47.9,0.42,327298,399263.0,0.82,49.142,49.609,47.582,40.8,2.65,54.55,41.44,53.45,46.6,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-14
SK.PA,SEB,Biens de consommation,48.3,0.37,28185,56134.0,0.5,47.967,48.659,53.278,46.6,3.3,81.45,40.84,54.92,45.32,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-14
TFI.PA,TF1,Médias,6.74,-0.52,150628,264092.0,0.57,6.749,6.751,7.35,48.2,1.58,9.02,6.55,6.9,6.55,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-14
TKO.PA,Tikehau Capital,Finance,17.96,0.11,117354,83770.0,1.4,17.419,17.3,17.441,61.3,2.36,20.8,14.58,18.12,15.98,,,0,Prix > EMA200 > EMA9 > EMA20,2026-07-14
VLA.PA,Valneva,Biotech,2.21,-2.82,330663,424084.0,0.78,2.252,2.277,3.113,41.9,4.01,5.41,2.13,2.37,2.15,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-14
VK.PA,Vallourec,Industrie,20.85,-1.04,530488,850635.0,0.62,20.79,21.305,20.319,42.0,2.29,27.67,14.76,23.72,19.8,,,0,EMA20 > Prix > EMA9 > EMA200,2026-07-14
VRLA.PA,Verallia,Industrie,20.38,0.99,36770,20967.0,1.75,20.009,19.751,21.133,59.8,2.35,29.0,15.5,20.56,18.27,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-14
WLN.PA,Worldline,Technologie,9.52,-1.07,773804,476735.0,1.62,10.063,10.492,18.258,37.1,4.36,39.96,9.05,13.11,9.05,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-14
XFAB.PA,X-FAB,Semi-conducteurs,8.22,1.42,234630,594762.0,0.39,8.03,8.316,6.731,48.3,7.02,15.88,4.09,10.03,7.22,,,0,EMA20 > Prix > EMA9 > EMA200,2026-07-14
