ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
EDEN.PA,Edenred,Services,27.99,0.68,396380,557868.0,0.71,28.506,28.765,24.288,43.3,2.58,30.85,15.23,30.85,27.44,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-22
ENGI.PA,Engie,Énergie,23.8,0.46,7638496,6524163.0,1.17,23.939,24.257,25.14,39.4,1.96,29.89,17.78,25.36,23.37,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
EL.PA,EssilorLuxottica,Santé/Optique,144.5,2.3,752256,835753.0,0.9,144.458,149.16,192.799,37.3,2.65,323.8,138.3,163.45,138.3,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-22
ERF.PA,Eurofins Scientific,Santé,78.96,1.15,340282,361982.0,0.94,75.653,73.89,66.611,75.3,2.35,79.22,54.86,79.22,68.38,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-09-22
RMS.PA,Hermès,Luxe,1355.0,0.82,102805,136800.0,0.75,1379.897,1433.238,1731.136,31.4,2.73,2300.0,1298.5,1628.5,1298.5,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
KER.PA,Kering,Luxe,232.0,1.47,415674,343064.0,1.21,235.346,241.308,256.258,38.8,2.93,354.2,225.1,257.5,225.45,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
OR.PA,L'Oréal,Cosmétiques,389.5,1.49,296924,315627.0,0.94,382.854,382.779,376.745,56.0,2.01,405.8,338.85,394.0,372.95,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-22
LR.PA,Legrand,Industrie,140.45,1.15,471165,533026.0,0.88,137.822,137.794,138.19,54.4,2.51,166.95,121.95,146.3,131.85,haussier,,0,Prix > EMA200 > EMA9 > EMA20,2026-09-22
MC.PA,LVMH,Luxe,401.95,-0.88,676465,571815.0,1.18,410.321,422.658,489.249,32.5,2.24,654.7,400.0,461.15,400.0,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
ML.PA,Michelin,Industrie,33.98,1.89,1470988,1519671.0,0.97,33.596,33.892,32.691,49.7,1.75,35.72,25.51,35.35,32.74,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-22
ORA.PA,Orange,Télécom,14.4,-4.13,10137811,5479464.0,1.85,15.245,15.467,16.037,28.8,1.82,18.81,13.07,16.1,14.36,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
RI.PA,Pernod Ricard,Boissons,60.64,1.68,792129,775792.0,1.02,60.433,61.78,69.641,40.6,1.8,90.34,58.6,68.1,58.9,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-22
PUB.PA,Publicis,Communication,97.48,0.06,500353,642757.0,0.78,97.948,98.541,88.842,47.1,2.14,104.85,68.14,104.0,95.36,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-22
RNO.PA,Renault,Automobile,27.26,0.7,1650434,1700302.0,0.97,28.155,28.439,29.971,42.1,3.24,37.97,24.66,30.44,26.6,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
SAF.PA,Safran,Aéronautique,332.0,0.39,413947,476252.0,0.87,328.689,331.788,316.237,48.8,2.02,366.5,262.6,354.5,318.9,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-22
SGO.PA,Saint-Gobain,Matériaux,71.22,1.6,821416,1071015.0,0.77,70.948,73.222,79.562,37.8,2.11,95.6,65.88,83.14,68.26,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-22
SAN.PA,Sanofi,Santé,74.39,-0.27,2000678,1808714.0,1.11,74.632,75.202,78.385,44.4,1.62,91.15,71.25,79.36,73.22,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
SU.PA,Schneider Electric,Industrie,295.0,0.0,552323,799926.0,0.69,288.553,289.21,268.784,54.5,2.41,312.3,220.4,303.8,268.5,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-22
GLE.PA,Société Générale,Banque,72.19,-2.27,2215944,2108087.0,1.05,73.363,74.205,70.401,40.5,2.24,84.82,51.98,76.12,70.29,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-22
STLAP.PA,Stellantis,Automobile,4.22,-0.15,4128161,4265892.0,0.97,4.374,4.493,6.167,37.8,3.43,10.49,4.16,4.87,4.16,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
STMPA.PA,STMicroelectronics,Technologie,46.6,4.37,2567934,2153964.0,1.19,44.101,44.23,42.658,56.5,3.02,70.85,18.2,46.72,41.23,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-22
TEP.PA,Teleperformance,Services,70.1,0.26,233408,206756.0,1.13,69.953,69.671,63.023,53.9,2.6,78.14,43.65,72.8,67.6,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-22
HO.PA,Thales,Défense,236.1,-0.25,183737,257129.0,0.71,236.22,238.39,240.141,44.5,2.09,279.3,212.6,251.4,223.05,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
TTE.PA,TotalEnergies,Énergie,78.15,-0.52,3239028,3909020.0,0.83,78.804,78.088,70.927,53.0,1.73,81.34,49.24,81.13,74.05,,,4,EMA9 > Prix > EMA20 > EMA200,2026-09-22
URW.PA,Unibail-Rodamco-Westfield,Immobilier,94.98,1.58,300950,340430.0,0.88,94.238,95.82,97.582,40.4,1.33,106.65,86.68,103.75,91.88,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-22
VIE.PA,Veolia,Environnement,31.56,-0.13,1229716,1642920.0,0.75,31.73,32.183,33.384,33.4,1.46,37.66,27.69,34.25,31.07,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
DG.PA,Vinci,BTP,112.3,0.31,744368,957503.0,0.78,112.028,113.452,122.012,42.7,1.47,143.15,109.6,120.7,109.6,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-22
VIV.PA,Vivendi,Médias,1.49,-1.98,1476950,2575008.0,0.57,1.517,1.552,2.133,36.6,2.85,3.21,1.46,1.68,1.46,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
ATO.PA,Atos,Technologie,23.9,1.7,131564,120651.0,1.09,24.771,25.975,42.369,27.7,4.0,63.24,23.26,30.1,23.26,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
SOI.PA,Soitec,Semi-conducteurs,152.05,-1.81,314737,291275.0,1.08,141.721,133.712,98.26,63.7,6.95,200.5,22.62,156.6,106.0,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-22
NANO.PA,Nanobiotix,Biotech,30.2,1.82,75139,147803.0,0.51,30.655,31.897,28.273,40.3,5.02,47.66,11.8,38.9,28.28,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-22
ADOC.PA,Adocia,Biotech,3.61,0.78,62153,69419.0,0.9,3.675,3.793,4.878,35.9,3.31,12.4,3.47,4.17,3.47,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
BVI.PA,Bureau Veritas,Services,27.8,2.39,1382324,831595.0,1.66,27.566,27.569,27.247,54.3,1.46,30.18,24.58,28.22,26.88,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-22
CO.PA,Casino Guichard,Distribution,0.18,0.89,208990,141129.0,1.48,0.182,0.183,0.259,45.8,2.32,0.51,0.15,0.19,0.18,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-22
COFA.PA,Coface,Assurance,17.05,0.12,264791,187830.0,1.41,16.56,16.3,15.735,66.4,2.0,17.62,14.02,17.62,15.78,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-22
GET.PA,Getlink,Transport,18.52,-0.38,762313,694682.0,1.1,18.537,18.582,18.047,47.1,1.18,19.85,15.02,19.38,18.26,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-22
ICAD.PA,Icade,Immobilier,16.87,0.72,72140,106536.0,0.68,16.967,17.409,19.707,30.5,1.47,22.76,16.67,18.99,16.67,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
IPN.PA,Ipsen,Santé,150.6,1.83,108330,93254.0,1.16,155.246,158.314,152.098,36.7,2.27,174.0,109.9,170.9,143.7,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-22
IPS.PA,Ipsos,Services,35.14,1.44,115414,77023.0,1.5,35.259,36.239,36.847,39.9,2.48,42.98,29.1,39.9,33.78,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
IPH.PA,InnatePharma,Biotech,1.54,-1.16,230899,307851.0,0.75,1.59,1.65,1.596,36.1,3.55,2.33,1.03,1.97,1.51,,,0,EMA20 > EMA200 > EMA9 > Prix,2026-09-22
JCQ.PA,Jacquet Metal Service,Industrie,21.5,0.23,12547,8558.0,1.47,21.555,21.335,21.235,53.2,3.36,25.4,17.06,22.95,20.05,,,4,EMA9 > Prix > EMA20 > EMA200,2026-09-22
MERY.PA,Mercialys,Immobilier,10.52,-0.19,141174,179752.0,0.79,10.612,10.81,11.415,32.6,1.56,12.98,10.36,11.48,10.36,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
NEX.PA,Nexans,Industrie,143.5,1.92,110484,134478.0,0.82,139.036,138.641,136.072,57.1,3.06,169.0,109.7,145.8,130.9,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-22
RUI.PA,Rubis,Énergie,35.38,-0.9,73893,171884.0,0.43,35.336,34.858,33.323,56.7,2.24,37.08,30.0,36.36,33.06,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-22
SW.PA,Sodexo,Services,57.4,0.61,295912,208049.0,1.42,57.124,57.101,51.794,53.3,1.58,59.35,35.5,59.35,55.6,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-22
SPIE.PA,Spie,Services,44.82,4.23,1557468,479544.0,3.25,44.002,44.294,46.82,51.3,2.36,53.45,41.44,46.5,42.8,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-09-22
SK.PA,SEB,Biens de consommation,57.25,1.78,29636,51897.0,0.57,56.753,57.273,54.819,49.9,2.59,66.45,40.84,60.8,54.4,,,0,EMA20 > Prix > EMA9 > EMA200,2026-09-22
TFI.PA,TF1,Médias,6.47,-2.41,243957,193979.0,1.26,6.64,6.735,7.157,30.4,1.54,8.72,6.45,7.02,6.45,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
TKO.PA,Tikehau Capital,Finance,16.22,-2.99,51481,41912.0,1.23,16.613,16.726,17.252,38.6,2.0,20.05,14.58,17.28,16.24,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
VLA.PA,Valneva,Biotech,2.83,-0.77,167823,739674.0,0.23,2.851,2.833,2.921,52.5,3.04,5.34,2.03,3.14,2.62,,,0,EMA200 > EMA9 > EMA20 > Prix,2026-09-22
VK.PA,Vallourec,Industrie,18.53,0.43,1033757,1114733.0,0.93,18.763,18.74,19.829,46.8,2.91,27.67,15.07,19.95,17.71,,,0,EMA200 > EMA9 > EMA20 > Prix,2026-09-22
VRLA.PA,Verallia,Industrie,18.64,1.14,19989,26960.0,0.74,18.74,18.846,20.247,45.7,2.27,24.4,15.5,19.82,18.17,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
WLN.PA,Worldline,Technologie,12.2,1.68,290537,367115.0,0.79,12.974,13.151,15.759,41.4,4.89,34.62,9.05,14.98,11.92,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-22
XFAB.PA,X-FAB,Semi-conducteurs,6.84,4.5,539271,309207.0,1.74,6.293,6.244,6.612,60.7,4.04,15.88,4.09,6.84,5.67,haussier,haussière,0,Prix > EMA200 > EMA9 > EMA20,2026-09-22
