ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
DSY.PA,Dassault Systèmes,Technologie,,,1706571,1798241.0,0.95,22.241,21.602,21.294,65.6,,30.36,15.82,23.16,19.69,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
EDEN.PA,Edenred,Services,,,682889,469949.0,1.45,29.384,28.603,23.308,70.6,,30.72,15.23,30.72,27.61,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
ENGI.PA,Engie,Énergie,,,4703370,2978282.0,1.58,25.432,25.861,25.369,34.2,,29.89,17.2,27.52,23.91,,,4,Prix > EMA20 > EMA9 > EMA200,2026-08-27
EL.PA,EssilorLuxottica,Santé/Optique,,,658698,673501.0,0.98,161.919,164.127,201.973,38.7,,323.8,156.15,176.6,156.15,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
ERF.PA,Eurofins Scientific,Santé,,,257085,182065.0,1.41,72.137,70.914,65.171,63.4,,74.62,54.86,74.62,67.44,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
RMS.PA,Hermès,Luxe,,,81231,79858.0,1.02,1567.708,1583.028,1793.055,43.0,,2300.0,1465.5,1663.5,1516.0,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
KER.PA,Kering,Luxe,,,559981,274160.0,2.04,256.928,261.887,259.769,43.4,,354.2,225.1,293.5,246.4,,,0,Prix > EMA20 > EMA200 > EMA9,2026-08-27
OR.PA,L'Oréal,Cosmétiques,,,236229,295330.0,0.8,385.68,384.316,375.67,53.3,,407.85,338.85,397.25,367.5,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
LR.PA,Legrand,Industrie,,,390355,474915.0,0.82,136.427,136.974,138.177,50.0,,166.95,121.95,143.8,130.8,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
MC.PA,LVMH,Luxe,,,379474,441005.0,0.86,455.274,462.195,503.64,43.1,,654.7,440.0,496.35,442.5,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
ML.PA,Michelin,Industrie,,,2020298,1362832.0,1.48,34.726,34.611,32.406,58.0,,35.72,25.51,35.48,33.82,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
ORA.PA,Orange,Télécom,,,9631964,4391230.0,2.19,16.009,16.165,16.17,39.2,,18.81,13.07,16.74,14.8,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
RI.PA,Pernod Ricard,Boissons,,,1875279,569404.0,3.29,68.147,67.88,71.389,50.3,,100.55,58.6,71.14,62.02,,,0,Prix > EMA200 > EMA9 > EMA20,2026-08-27
PUB.PA,Publicis,Communication,,,982228,597046.0,1.65,101.981,99.327,86.692,66.8,,104.85,68.14,104.85,92.32,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
RNO.PA,Renault,Automobile,,,1883478,1264110.0,1.49,28.076,28.01,30.255,43.2,,37.97,24.66,29.63,26.96,,,0,Prix > EMA200 > EMA9 > EMA20,2026-08-27
SAF.PA,Safran,Aéronautique,,,422266,413301.0,1.02,348.392,348.381,313.196,53.4,,366.5,262.6,366.5,337.6,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
SGO.PA,Saint-Gobain,Matériaux,,,1170678,924711.0,1.27,81.576,81.255,80.863,55.4,,95.86,65.88,87.18,78.58,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
SAN.PA,Sanofi,Santé,,,1124375,1939256.0,0.58,77.842,77.064,79.018,57.0,,91.15,71.25,79.36,73.63,,,0,Prix > EMA200 > EMA9 > EMA20,2026-08-27
SU.PA,Schneider Electric,Industrie,,,654193,760964.0,0.86,297.449,294.632,264.426,56.8,,312.3,210.5,312.3,283.9,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
GLE.PA,Société Générale,Banque,,,4488860,1630151.0,2.75,77.25,78.622,69.769,33.0,,84.82,51.94,84.82,70.36,,,4,Prix > EMA20 > EMA9 > EMA200,2026-08-27
STLAP.PA,Stellantis,Automobile,,,4568338,6556743.0,0.7,4.538,4.671,6.516,39.8,,10.49,4.38,5.22,4.38,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
STMPA.PA,STMicroelectronics,Technologie,,,2729339,2605051.0,1.05,43.873,46.078,42.434,33.7,,70.85,18.2,49.59,41.99,,,4,Prix > EMA20 > EMA9 > EMA200,2026-08-27
TEP.PA,Teleperformance,Services,,,170232,331712.0,0.51,70.301,67.902,61.615,60.5,,78.14,43.65,72.64,55.5,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
HO.PA,Thales,Défense,,,241836,211247.0,1.14,255.577,255.102,241.078,45.8,,279.3,212.6,274.2,244.6,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
TTE.PA,TotalEnergies,Énergie,,,2497492,2995062.0,0.83,76.185,75.621,69.451,50.3,,81.34,49.24,78.88,73.57,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
URW.PA,Unibail-Rodamco-Westfield,Immobilier,,,397164,200284.0,1.98,102.916,103.269,98.059,41.7,,106.65,85.6,106.2,98.74,,,4,Prix > EMA20 > EMA9 > EMA200,2026-08-27
VIE.PA,Veolia,Environnement,,,2701118,1375137.0,1.96,34.119,34.536,33.694,37.4,,37.66,27.43,36.02,32.46,,,4,Prix > EMA20 > EMA9 > EMA200,2026-08-27
DG.PA,Vinci,BTP,,,1362429,826351.0,1.65,120.027,120.944,123.988,42.7,,143.15,112.4,127.75,114.5,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
VIV.PA,Vivendi,Médias,,,2464864,3103543.0,0.79,1.667,1.711,2.257,37.9,,3.21,1.56,1.9,1.56,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
ATO.PA,Atos,Technologie,,,57069,83486.0,0.68,28.893,29.694,45.866,35.4,,63.24,27.68,32.84,27.92,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
SOI.PA,Soitec,Semi-conducteurs,,,267439,270673.0,0.99,112.547,113.971,91.314,44.6,,200.5,22.62,135.4,101.15,,,4,Prix > EMA20 > EMA9 > EMA200,2026-08-27
NANO.PA,Nanobiotix,Biotech,,,277870,141094.0,1.97,35.398,34.862,27.424,50.1,,47.66,6.96,39.98,31.94,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
ADOC.PA,Adocia,Biotech,,,37398,87571.0,0.43,4.086,4.08,5.099,44.3,,12.4,3.61,4.3,3.87,,,0,Prix > EMA200 > EMA9 > EMA20,2026-08-27
BVI.PA,Bureau Veritas,Services,,,786169,858334.0,0.92,27.69,27.692,27.188,51.4,,30.18,24.58,28.99,27.26,,,4,Prix > EMA20 > EMA9 > EMA200,2026-08-27
CO.PA,Casino Guichard,Distribution,,,165377,346270.0,0.48,0.186,0.19,0.279,40.9,,0.58,0.15,0.22,0.18,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
COFA.PA,Coface,Assurance,,,141844,150722.0,0.94,15.977,15.955,15.633,56.7,,16.66,14.02,16.29,15.46,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
GET.PA,Getlink,Transport,,,834016,587750.0,1.42,19.053,18.884,17.945,54.1,,19.85,15.02,19.54,18.26,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
ICAD.PA,Icade,Immobilier,,,115474,96929.0,1.19,18.897,19.015,20.154,43.7,,22.76,18.09,19.97,18.27,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
IPN.PA,Ipsen,Santé,,,112273,104849.0,1.07,163.308,161.902,150.404,56.9,,174.0,109.9,174.0,153.1,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
IPS.PA,Ipsos,Services,,,45980,120767.0,0.38,39.141,38.862,36.921,52.4,,42.98,29.1,41.62,35.02,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
IPH.PA,InnatePharma,Biotech,,,194270,886033.0,0.22,1.847,1.789,1.581,55.7,,2.33,1.03,2.33,1.51,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
JCQ.PA,Jacquet Metal Service,Industrie,,,6446,2665.0,2.42,20.643,20.898,21.242,39.0,,25.4,17.06,21.9,20.3,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
MERY.PA,Mercialys,Immobilier,,,219462,125623.0,1.75,11.458,11.577,11.548,39.2,,12.98,10.42,12.18,11.02,,,0,Prix > EMA20 > EMA200 > EMA9,2026-08-27
NEX.PA,Nexans,Industrie,,,140460,190083.0,0.74,139.711,138.647,135.423,54.1,,169.0,109.7,145.8,127.3,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
RUI.PA,Rubis,Énergie,,,105159,105325.0,1.0,33.787,33.599,33.06,54.1,,37.08,27.8,34.54,32.62,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
SW.PA,Sodexo,Services,,,230153,211794.0,1.09,56.806,56.457,50.657,61.5,,59.0,35.5,59.0,55.7,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
SPIE.PA,Spie,Services,,,561967,343726.0,1.63,45.612,46.419,47.419,30.5,,53.45,41.44,48.0,42.8,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
SK.PA,SEB,Biens de consommation,,,20327,43876.0,0.46,58.861,57.985,54.215,60.1,,66.45,40.84,62.1,57.35,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-27
TFI.PA,TF1,Médias,,,152102,182098.0,0.84,6.966,6.959,7.242,48.0,,9.02,6.55,7.22,6.86,,,0,Prix > EMA200 > EMA9 > EMA20,2026-08-27
TKO.PA,Tikehau Capital,Finance,,,21922,41863.0,0.52,16.995,17.023,17.348,48.6,,20.05,14.58,17.46,15.78,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
VLA.PA,Valneva,Biotech,,,577691,1333527.0,0.43,2.831,2.661,2.937,64.4,,5.34,2.03,3.24,2.12,,,0,Prix > EMA200 > EMA9 > EMA20,2026-08-27
VK.PA,Vallourec,Industrie,,,464445,977606.0,0.48,18.045,18.643,20.067,33.6,,27.67,14.76,21.32,17.59,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
VRLA.PA,Verallia,Industrie,,,12046,24622.0,0.49,18.971,18.844,20.512,56.0,,24.4,15.5,19.75,17.67,,,0,Prix > EMA200 > EMA9 > EMA20,2026-08-27
WLN.PA,Worldline,Technologie,,,356132,459766.0,0.77,12.511,12.137,16.388,63.2,,34.62,9.05,14.01,10.84,,,0,Prix > EMA200 > EMA9 > EMA20,2026-08-27
XFAB.PA,X-FAB,Semi-conducteurs,,,300605,413425.0,0.73,6.147,6.474,6.715,39.7,,15.88,4.09,7.31,5.7,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-27
