ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
OR.PA,L'Oréal,Cosmétiques,381.85,-0.73,267986,333047.0,0.8,382.639,382.674,376.995,49.2,2.01,405.8,338.85,394.0,372.95,baissier,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-25
LR.PA,Legrand,Industrie,134.85,0.19,459018,547649.0,0.84,136.754,137.266,138.127,45.6,2.68,166.95,121.95,146.3,131.85,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
MC.PA,LVMH,Luxe,396.85,-0.06,508148,621028.0,0.82,403.793,415.99,486.655,30.6,2.25,654.7,395.15,461.05,395.15,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
ML.PA,Michelin,Industrie,33.8,0.9,1253414,1537797.0,0.82,33.628,33.83,32.717,48.4,1.82,35.72,25.51,35.27,32.74,,,0,EMA20 > Prix > EMA9 > EMA200,2026-09-25
ORA.PA,Orange,Télécom,14.16,1.03,4215389,5775656.0,0.73,14.68,15.108,15.978,29.1,1.9,18.81,13.07,16.1,13.94,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
RI.PA,Pernod Ricard,Boissons,59.04,-0.91,723321,709291.0,1.02,59.911,61.16,69.347,34.7,1.72,90.34,58.6,64.8,58.9,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
PUB.PA,Publicis,Communication,97.86,0.2,445250,614923.0,0.72,97.832,98.323,89.102,48.5,1.94,104.85,68.14,104.0,95.36,,,0,EMA20 > Prix > EMA9 > EMA200,2026-09-25
RNO.PA,Renault,Automobile,26.3,0.57,1337625,1695615.0,0.79,27.264,27.895,29.864,37.7,3.17,37.97,24.66,30.44,25.88,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
SAF.PA,Safran,Aéronautique,336.3,0.6,518436,481977.0,1.08,332.045,332.762,316.818,52.3,2.13,366.5,262.6,343.6,318.9,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-25
SGO.PA,Saint-Gobain,Matériaux,69.82,0.0,1001119,1052586.0,0.95,70.503,72.403,79.281,33.9,2.16,95.6,65.88,80.46,68.26,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
SAN.PA,Sanofi,Santé,71.79,-0.43,1755708,1945312.0,0.9,73.464,74.447,78.202,34.3,1.74,91.15,70.96,78.15,70.96,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
SU.PA,Schneider Electric,Industrie,291.0,0.41,622788,804236.0,0.77,289.856,289.754,269.468,51.1,2.49,312.3,220.4,301.9,268.5,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-25
GLE.PA,Société Générale,Banque,72.31,3.49,2344472,2091699.0,1.12,72.451,73.498,70.434,44.1,2.48,84.82,51.98,76.12,69.62,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-25
STLAP.PA,Stellantis,Automobile,4.03,1.44,4427092,4195824.0,1.06,4.21,4.376,6.104,34.2,3.45,10.49,3.93,4.87,3.93,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
STMPA.PA,STMicroelectronics,Technologie,45.1,0.5,1641698,2158331.0,0.76,44.684,44.516,42.74,50.9,3.12,70.85,18.2,47.02,41.23,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-25
TEP.PA,Teleperformance,Services,72.36,1.12,193936,224215.0,0.86,71.171,70.404,63.329,58.2,3.02,78.14,43.65,74.64,67.6,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-25
HO.PA,Thales,Défense,229.4,-1.21,182001,260097.0,0.7,234.53,237.024,239.958,37.6,2.28,279.3,212.6,245.5,223.05,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
TTE.PA,TotalEnergies,Énergie,79.99,-1.31,3753087,3898044.0,0.96,79.505,78.644,71.193,58.7,1.85,81.34,49.24,81.24,75.36,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-25
URW.PA,Unibail-Rodamco-Westfield,Immobilier,91.72,-0.69,269739,346226.0,0.78,93.219,94.877,97.426,29.7,1.49,106.65,86.68,98.86,91.64,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
VIE.PA,Veolia,Environnement,31.36,0.16,1046104,1588913.0,0.66,31.534,31.96,33.322,32.1,1.47,37.66,27.69,33.03,31.03,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
DG.PA,Vinci,BTP,111.3,0.72,496004,916802.0,0.54,111.494,112.794,121.682,41.3,1.45,143.15,109.6,115.1,109.6,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
VIV.PA,Vivendi,Médias,1.46,-0.41,1911817,2604609.0,0.73,1.491,1.529,2.115,33.7,2.68,3.21,1.45,1.63,1.45,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
ATO.PA,Atos,Technologie,22.36,-1.58,287256,135209.0,2.12,23.819,25.17,41.798,21.8,4.14,63.24,21.82,28.98,21.82,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
SOI.PA,Soitec,Semi-conducteurs,143.05,-0.76,112267,301761.0,0.37,143.519,136.822,99.67,56.7,6.35,200.5,22.62,156.6,107.55,,,4,EMA9 > Prix > EMA20 > EMA200,2026-09-25
NANO.PA,Nanobiotix,Biotech,29.16,4.37,196590,140210.0,1.4,29.869,31.167,28.298,39.4,5.87,47.66,13.1,37.04,27.12,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-25
ADOC.PA,Adocia,Biotech,2.62,-24.93,1064685,64686.0,16.46,3.416,3.635,4.828,15.1,4.79,12.4,2.53,4.17,2.53,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
BVI.PA,Bureau Veritas,Services,26.89,0.49,723190,927533.0,0.78,27.254,27.405,27.24,41.5,1.68,30.18,24.58,28.22,26.69,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-25
CO.PA,Casino Guichard,Distribution,0.17,-0.63,201687,145432.0,1.39,0.179,0.181,0.257,35.3,2.56,0.51,0.15,0.19,0.17,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
COFA.PA,Coface,Assurance,16.39,0.55,172955,205583.0,0.84,16.533,16.358,15.759,52.0,2.24,17.62,14.02,17.62,15.78,,,4,EMA9 > Prix > EMA20 > EMA200,2026-09-25
GET.PA,Getlink,Transport,18.83,1.45,421685,685243.0,0.62,18.613,18.608,18.065,56.8,1.24,19.85,15.02,18.98,18.3,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-25
ICAD.PA,Icade,Immobilier,16.47,-1.08,144358,105146.0,1.37,16.763,17.188,19.612,27.2,1.66,22.76,16.38,18.49,16.38,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
IPN.PA,Ipsen,Santé,143.3,-3.89,119496,96918.0,1.23,150.959,155.294,151.942,30.3,2.61,174.0,112.7,170.9,141.1,,baissière,0,EMA20 > EMA200 > EMA9 > Prix,2026-09-25
IPS.PA,Ipsos,Services,35.36,0.63,32857,81362.0,0.4,35.237,35.97,36.8,42.1,1.96,42.98,29.1,39.9,33.78,,,0,EMA200 > EMA20 > Prix > EMA9,2026-09-25
IPH.PA,InnatePharma,Biotech,1.44,-0.55,357243,303726.0,1.18,1.529,1.603,1.592,29.5,3.65,2.33,1.03,1.9,1.4,,baissière,0,EMA20 > EMA200 > EMA9 > Prix,2026-09-25
JCQ.PA,Jacquet Metal Service,Industrie,20.7,-2.59,4915,8444.0,0.58,21.322,21.276,21.231,42.4,2.92,25.4,17.06,22.95,20.05,,,0,EMA9 > EMA20 > EMA200 > Prix,2026-09-25
MERY.PA,Mercialys,Immobilier,9.97,-2.64,493886,181899.0,2.72,10.389,10.644,11.38,21.5,1.8,12.98,9.92,11.2,9.92,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
NEX.PA,Nexans,Industrie,135.6,-0.22,92669,133304.0,0.7,138.099,138.299,136.111,46.0,3.21,169.0,109.7,145.6,130.9,baissier,,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-25
RUI.PA,Rubis,Énergie,34.58,-1.2,74617,172533.0,0.43,35.096,34.86,33.367,49.1,2.34,37.08,30.0,36.36,33.58,,,0,EMA9 > EMA20 > Prix > EMA200,2026-09-25
SW.PA,Sodexo,Services,57.35,2.23,281179,218911.0,1.28,57.015,57.046,51.959,52.6,1.56,59.35,35.5,59.35,55.6,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-25
SPIE.PA,Spie,Services,43.46,0.46,499494,602020.0,0.83,43.775,44.103,46.713,44.1,2.66,53.45,41.44,46.5,42.18,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
SK.PA,SEB,Biens de consommation,57.35,2.14,28190,52873.0,0.53,56.795,57.154,54.891,50.8,2.54,66.45,40.84,60.8,54.4,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-25
TFI.PA,TF1,Médias,6.42,-0.16,188335,206870.0,0.91,6.54,6.657,7.137,28.2,1.36,8.7,6.38,6.99,6.38,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
TKO.PA,Tikehau Capital,Finance,16.3,-0.73,31442,46207.0,0.68,16.518,16.649,17.231,41.9,2.05,20.05,14.58,17.28,16.18,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
VLA.PA,Valneva,Biotech,2.66,-0.45,328520,694501.0,0.47,2.776,2.799,2.915,41.1,3.11,5.34,2.03,3.14,2.61,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
VK.PA,Vallourec,Industrie,18.88,-2.76,1120493,1150448.0,0.97,18.886,18.81,19.804,50.3,3.13,27.67,15.07,19.95,17.95,,,-4,EMA200 > EMA9 > Prix > EMA20,2026-09-25
VRLA.PA,Verallia,Industrie,17.99,1.35,18729,27953.0,0.67,18.417,18.653,20.181,38.6,2.51,24.4,15.5,19.82,17.7,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
WLN.PA,Worldline,Technologie,11.8,-0.71,273585,338838.0,0.81,12.44,12.823,15.65,38.1,4.48,34.62,9.05,14.98,11.64,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-25
XFAB.PA,X-FAB,Semi-conducteurs,6.55,1.08,309248,314400.0,0.98,6.426,6.329,6.611,54.0,4.12,15.88,4.09,6.85,5.67,,,0,EMA200 > Prix > EMA9 > EMA20,2026-09-25
