ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
KER.PA,Kering,Luxe,225.75,-0.68,289683,351024.0,0.83,232.14,238.619,255.711,34.7,2.94,354.2,224.9,257.5,224.9,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
OR.PA,L'Oréal,Cosmétiques,384.65,1.09,332010,328258.0,1.01,382.836,382.761,376.954,51.6,2.01,405.8,338.85,394.0,372.95,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-24
LR.PA,Legrand,Industrie,134.6,-2.57,502379,542048.0,0.93,137.23,137.52,138.152,45.1,2.59,166.95,121.95,146.3,131.85,baissier,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
MC.PA,LVMH,Luxe,397.1,0.05,667597,606622.0,1.1,405.529,418.004,487.537,30.7,2.28,654.7,395.65,461.15,395.65,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
ML.PA,Michelin,Industrie,33.5,-0.45,1954170,1541103.0,1.27,33.585,33.834,32.708,44.8,1.84,35.72,25.51,35.27,32.74,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-24
ORA.PA,Orange,Télécom,14.02,-0.32,5480664,5983221.0,0.92,14.809,15.208,15.997,25.4,1.95,18.81,13.07,16.1,13.94,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
RI.PA,Pernod Ricard,Boissons,59.58,-0.03,542098,775950.0,0.7,60.129,61.383,69.453,36.7,1.79,90.34,58.6,65.36,58.9,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
PUB.PA,Publicis,Communication,97.66,0.12,379807,645044.0,0.59,97.825,98.371,89.004,47.7,1.93,104.85,68.14,104.0,95.36,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-24
RNO.PA,Renault,Automobile,26.15,-1.69,1467672,1716406.0,0.86,27.505,28.062,29.903,36.4,3.1,37.97,24.66,30.44,25.97,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
SAF.PA,Safran,Aéronautique,334.3,-0.51,434337,481374.0,0.9,330.981,332.39,316.63,50.6,2.12,366.5,262.6,347.9,318.9,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-24
SGO.PA,Saint-Gobain,Matériaux,69.82,-1.16,663523,1077943.0,0.62,70.673,72.675,79.374,33.9,2.16,95.6,65.88,80.72,68.26,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
SAN.PA,Sanofi,Santé,72.1,-1.38,2174116,1892825.0,1.15,73.882,74.726,78.274,35.4,1.72,91.15,71.25,78.15,72.1,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
SU.PA,Schneider Electric,Industrie,289.8,-1.21,798472,797022.0,1.0,289.57,289.623,269.245,50.1,2.47,312.3,220.4,303.8,268.5,,,4,Prix > EMA20 > EMA9 > EMA200,2026-09-24
GLE.PA,Société Générale,Banque,69.87,-3.29,3122772,2160003.0,1.45,72.486,73.623,70.417,34.1,2.36,84.82,51.98,76.12,69.62,,baissière,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-24
STLAP.PA,Stellantis,Automobile,3.97,-4.14,5566322,4145925.0,1.34,4.256,4.413,6.126,31.5,3.42,10.49,3.97,4.87,3.97,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
STMPA.PA,STMicroelectronics,Technologie,44.88,-2.67,1747890,2207403.0,0.79,44.578,44.454,42.717,50.1,3.06,70.85,18.2,47.02,41.23,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-24
TEP.PA,Teleperformance,Services,71.56,-2.9,212720,222090.0,0.96,70.874,70.198,63.215,56.1,2.94,78.14,43.65,74.64,67.6,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-24
HO.PA,Thales,Défense,232.2,-2.72,230046,260686.0,0.88,235.813,237.827,240.064,40.5,2.26,279.3,212.6,248.4,223.05,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
TTE.PA,TotalEnergies,Énergie,81.05,1.8,3372231,3854307.0,0.87,79.384,78.502,71.117,64.7,1.81,81.34,49.24,81.24,74.43,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-24
URW.PA,Unibail-Rodamco-Westfield,Immobilier,92.36,-0.22,299358,351116.0,0.85,93.594,95.209,97.48,31.6,1.46,106.65,86.68,99.8,91.84,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
VIE.PA,Veolia,Environnement,31.31,0.03,1196288,1664155.0,0.72,31.577,32.024,33.344,30.9,1.43,37.66,27.69,33.05,31.03,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
DG.PA,Vinci,BTP,110.5,-0.36,642430,952802.0,0.67,111.542,112.951,121.792,38.0,1.43,143.15,109.6,116.15,109.6,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
VIV.PA,Vivendi,Médias,1.46,-0.75,1823731,2636666.0,0.69,1.499,1.537,2.122,34.3,2.71,3.21,1.46,1.65,1.46,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
ATO.PA,Atos,Technologie,22.72,-3.97,160938,130015.0,1.24,24.183,25.465,41.989,23.0,4.09,63.24,22.7,30.1,22.7,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
SOI.PA,Soitec,Semi-conducteurs,144.15,-4.31,182394,306013.0,0.6,143.636,136.166,99.226,57.6,6.71,200.5,22.62,156.6,107.55,,,7,Prix > EMA9 > EMA20 > EMA200,2026-09-24
NANO.PA,Nanobiotix,Biotech,27.94,-7.61,143062,146950.0,0.97,30.046,31.378,28.289,33.1,5.58,47.66,13.1,38.9,27.88,,baissière,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-24
ADOC.PA,Adocia,Biotech,3.49,-1.25,44766,64318.0,0.7,3.615,3.741,4.851,31.2,3.34,12.4,3.47,4.17,3.47,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
BVI.PA,Bureau Veritas,Services,26.76,-1.58,1179009,907891.0,1.3,27.344,27.459,27.241,39.2,1.65,30.18,24.58,28.22,26.7,,baissière,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-24
CO.PA,Casino Guichard,Distribution,0.17,-1.8,128980,147251.0,0.88,0.18,0.182,0.258,36.5,2.47,0.51,0.15,0.19,0.17,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
COFA.PA,Coface,Assurance,16.3,-3.78,262836,199534.0,1.32,16.569,16.355,15.752,50.5,2.2,17.62,14.02,17.62,15.78,,,0,EMA9 > EMA20 > Prix > EMA200,2026-09-24
GET.PA,Getlink,Transport,18.56,-0.43,546694,699609.0,0.78,18.558,18.585,18.058,48.5,1.2,19.85,15.02,18.98,18.3,,,0,EMA20 > Prix > EMA9 > EMA200,2026-09-24
ICAD.PA,Icade,Immobilier,16.65,0.6,94003,106219.0,0.88,16.837,17.263,19.645,29.6,1.66,22.76,16.48,18.66,16.48,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
IPN.PA,Ipsen,Santé,149.1,0.68,127956,96134.0,1.33,152.873,156.557,152.039,36.0,2.27,174.0,112.7,170.9,143.7,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-09-24
IPS.PA,Ipsos,Services,35.14,0.17,52085,81057.0,0.64,35.206,36.035,36.814,40.1,2.01,42.98,29.1,39.9,33.78,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
IPH.PA,InnatePharma,Biotech,1.45,-4.86,332311,296824.0,1.12,1.551,1.62,1.594,30.0,3.64,2.33,1.03,1.97,1.46,,baissière,0,EMA20 > EMA200 > EMA9 > Prix,2026-09-24
JCQ.PA,Jacquet Metal Service,Industrie,21.25,-0.93,2127,8660.0,0.25,21.477,21.337,21.238,49.5,3.0,25.4,17.06,22.95,20.05,,,0,EMA9 > EMA20 > Prix > EMA200,2026-09-24
MERY.PA,Mercialys,Immobilier,10.24,-0.97,193731,183186.0,1.06,10.494,10.715,11.394,26.1,1.66,12.98,10.26,11.2,10.26,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
NEX.PA,Nexans,Industrie,135.9,-3.62,112299,134712.0,0.83,138.723,138.583,136.102,46.3,3.15,169.0,109.7,145.6,130.9,,,0,EMA9 > EMA20 > EMA200 > Prix,2026-09-24
RUI.PA,Rubis,Énergie,35.0,-0.17,79119,173835.0,0.46,35.225,34.889,33.356,53.1,2.3,37.08,30.0,36.36,33.32,,,4,EMA9 > Prix > EMA20 > EMA200,2026-09-24
SW.PA,Sodexo,Services,56.1,-1.92,293391,215749.0,1.36,56.932,57.014,51.9,44.1,1.56,59.35,35.5,59.35,55.6,baissier,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-24
SPIE.PA,Spie,Services,43.26,-1.68,1485195,555858.0,2.67,43.853,44.17,46.751,42.8,2.55,53.45,41.44,46.5,42.82,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
SK.PA,SEB,Biens de consommation,56.15,-1.32,28508,52464.0,0.54,56.656,57.134,54.871,45.0,2.5,66.45,40.84,60.8,54.4,,,2,EMA20 > EMA9 > Prix > EMA200,2026-09-24
TFI.PA,TF1,Médias,6.43,-0.46,188634,205044.0,0.92,6.57,6.682,7.144,28.6,1.4,8.7,6.4,6.99,6.4,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
TKO.PA,Tikehau Capital,Finance,16.42,-1.08,50485,44778.0,1.13,16.572,16.686,17.239,43.9,1.99,20.05,14.58,17.28,16.22,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
VLA.PA,Valneva,Biotech,2.67,-4.09,518485,697462.0,0.74,2.805,2.814,2.918,41.8,2.98,5.34,2.03,3.14,2.62,baissier,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
VK.PA,Vallourec,Industrie,19.42,3.68,1413371,1103002.0,1.28,18.887,18.803,19.814,56.1,3.08,27.67,15.07,19.95,17.71,,,0,EMA200 > Prix > EMA9 > EMA20,2026-09-24
VRLA.PA,Verallia,Industrie,17.75,-4.72,23163,27397.0,0.85,18.524,18.723,20.203,34.0,2.51,24.4,15.5,19.82,17.76,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
WLN.PA,Worldline,Technologie,11.88,-0.98,209251,346182.0,0.6,12.6,12.931,15.704,38.8,4.75,34.62,9.05,14.98,11.75,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-09-24
XFAB.PA,X-FAB,Semi-conducteurs,6.48,-3.28,284329,315214.0,0.9,6.395,6.306,6.612,52.8,4.23,15.88,4.09,6.85,5.67,,,0,EMA200 > Prix > EMA9 > EMA20,2026-09-24
