ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
OR.PA,L'Oréal,Cosmétiques,380.4,-0.35,242661,349006.0,0.7,381.008,381.313,373.33,49.6,1.88,408.35,338.85,393.5,369.45,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-20
LR.PA,Legrand,Industrie,135.1,-0.22,499093,570525.0,0.87,138.839,141.152,138.746,36.5,2.74,166.95,121.95,151.5,133.3,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-07-20
MC.PA,LVMH,Luxe,486.85,-1.67,288346,455189.0,0.63,492.313,491.692,515.526,47.9,2.4,654.7,440.0,503.8,471.35,,,0,EMA200 > EMA9 > EMA20 > Prix,2026-07-20
ML.PA,Michelin,Industrie,34.85,-0.77,1062573,1443555.0,0.74,34.733,34.309,31.719,59.2,1.79,35.72,25.51,35.72,32.43,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-20
ORA.PA,Orange,Télécom,16.43,-0.18,3831832,4620503.0,0.83,16.273,16.412,16.127,47.5,1.94,18.81,12.9,17.18,15.62,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-20
RI.PA,Pernod Ricard,Boissons,65.66,0.64,412891,636857.0,0.65,64.797,64.4,72.548,55.6,2.84,107.45,58.6,67.06,61.4,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-20
PUB.PA,Publicis,Communication,88.22,0.59,637349,653537.0,0.98,87.994,87.491,83.432,52.9,2.7,92.78,68.14,92.26,81.52,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-20
RNO.PA,Renault,Automobile,25.9,-0.92,1329154,1416189.0,0.94,26.163,26.322,31.019,45.1,2.92,37.97,24.66,27.36,24.66,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-20
SAF.PA,Safran,Aéronautique,324.7,-1.46,478163,650628.0,0.73,331.691,331.967,302.62,46.3,2.31,360.8,262.6,360.8,322.1,baissier,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-20
SGO.PA,Saint-Gobain,Matériaux,74.6,-1.82,990526,969775.0,1.02,75.993,76.73,80.929,42.7,2.48,104.65,65.88,82.42,73.66,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-20
SAN.PA,Sanofi,Santé,76.91,-0.56,1825478,2258636.0,0.81,76.442,75.903,79.72,55.0,2.12,91.15,71.25,78.42,72.56,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-20
SU.PA,Schneider Electric,Industrie,264.7,0.86,761144,817021.0,0.93,267.879,271.098,256.163,43.3,2.64,293.7,208.8,287.7,257.15,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-20
GLE.PA,Société Générale,Banque,75.15,0.8,964206,1431738.0,0.67,75.202,75.196,66.696,50.9,2.44,79.07,50.36,78.85,71.2,,,0,EMA9 > EMA20 > Prix > EMA200,2026-07-20
STLAP.PA,Stellantis,Automobile,5.05,-0.69,3059969,6656021.0,0.46,5.048,5.156,7.078,42.8,3.62,10.49,4.59,5.49,4.59,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-20
STMPA.PA,STMicroelectronics,Technologie,54.91,2.06,2327801,2675703.0,0.87,58.069,60.1,41.265,38.3,4.57,70.85,18.2,66.77,51.35,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-20
TEP.PA,Teleperformance,Services,54.26,-1.09,180969,317422.0,0.57,53.689,53.593,60.185,50.4,4.68,90.68,43.65,56.58,43.65,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-20
HO.PA,Thales,Défense,223.9,0.36,169129,248610.0,0.68,224.138,226.42,236.903,45.5,2.89,279.3,212.6,248.5,212.6,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-20
TTE.PA,TotalEnergies,Énergie,71.14,0.89,3812462,3617188.0,1.05,70.028,70.147,67.539,52.2,1.77,81.34,49.24,72.04,65.75,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-20
URW.PA,Unibail-Rodamco-Westfield,Immobilier,104.25,0.58,245760,223963.0,1.1,103.135,102.368,96.244,61.9,1.49,106.65,81.44,104.7,99.7,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-20
VIE.PA,Veolia,Environnement,37.18,-0.88,1547104,1797235.0,0.86,37.113,36.714,33.329,57.7,1.62,37.66,27.43,37.66,34.91,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-20
DG.PA,Vinci,BTP,118.25,0.25,601772,884263.0,0.68,119.947,122.222,124.82,36.1,2.11,143.15,112.4,132.1,117.1,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-20
VIV.PA,Vivendi,Médias,1.89,0.59,968230,2310490.0,0.42,1.95,2.032,2.423,30.9,4.54,3.58,1.65,2.33,1.77,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-20
ATO.PA,Atos,Technologie,30.2,-0.13,98313,90721.0,1.08,31.865,33.03,50.913,27.4,3.31,63.24,26.85,35.5,29.78,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-20
SOI.PA,Soitec,Semi-conducteurs,86.4,-1.08,383755,375702.0,1.02,95.656,105.305,84.418,34.2,7.82,200.5,22.62,125.6,81.66,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-20
NANO.PA,Nanobiotix,Biotech,31.28,-5.1,168356,116077.0,1.45,33.478,33.245,25.234,43.2,7.65,47.66,4.9,37.46,28.94,,,0,EMA9 > EMA20 > Prix > EMA200,2026-07-20
ADOC.PA,Adocia,Biotech,3.75,-1.57,74302,140994.0,0.53,3.868,3.988,5.428,39.3,4.72,12.4,3.61,4.53,3.61,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-20
BVI.PA,Bureau Veritas,Services,27.48,0.29,787361,822329.0,0.96,27.264,26.952,26.985,63.3,1.45,29.76,24.58,27.64,25.28,,,0,Prix > EMA9 > EMA200 > EMA20,2026-07-20
CO.PA,Casino Guichard,Distribution,0.17,-2.85,499410,406339.0,1.23,0.186,0.197,0.308,23.2,5.02,0.76,0.15,0.23,0.17,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-20
COFA.PA,Coface,Assurance,16.17,0.25,149189,168472.0,0.89,15.878,15.62,15.518,72.5,1.6,16.99,14.02,16.39,14.9,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-20
GET.PA,Getlink,Transport,18.78,0.11,493078,751280.0,0.66,18.63,18.598,17.69,55.5,1.59,19.85,15.02,19.06,18.15,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-20
ICAD.PA,Icade,Immobilier,19.06,-0.57,82514,134003.0,0.62,18.943,19.152,20.476,45.9,2.12,23.06,18.09,19.52,18.09,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-20
IPN.PA,Ipsen,Santé,162.0,0.37,105156,110166.0,0.95,161.983,162.513,147.187,49.5,2.6,173.5,101.9,172.7,155.8,,,0,EMA20 > Prix > EMA9 > EMA200,2026-07-20
IPS.PA,Ipsos,Services,36.56,2.29,58042,66724.0,0.87,35.522,35.544,36.277,56.9,2.43,43.7,29.1,37.06,32.8,,,0,Prix > EMA200 > EMA20 > EMA9,2026-07-20
IPH.PA,InnatePharma,Biotech,1.5,-0.4,76214,146758.0,0.52,1.56,1.58,1.535,40.1,4.11,2.2,1.03,1.76,1.5,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-07-20
JCQ.PA,Jacquet Metal Service,Industrie,21.45,-0.23,755,5660.0,0.13,21.489,21.571,21.266,47.6,1.87,25.4,17.06,22.7,20.4,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-20
MERY.PA,Mercialys,Immobilier,11.7,0.17,129205,128386.0,1.01,11.649,11.673,11.492,50.6,1.36,12.98,10.42,12.02,11.46,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-20
NEX.PA,Nexans,Industrie,133.4,-1.4,151157,154814.0,0.98,135.275,138.896,134.983,37.8,3.3,169.0,109.7,156.6,130.1,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-07-20
RUI.PA,Rubis,Énergie,32.36,0.19,99063,139098.0,0.71,31.965,32.126,32.924,49.6,1.62,37.08,27.36,32.64,30.3,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-20
SW.PA,Sodexo,Services,53.65,-1.47,369939,337638.0,1.1,53.22,52.345,48.809,59.8,2.42,56.55,35.5,54.95,49.2,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-20
SPIE.PA,Spie,Services,48.52,1.72,398778,363297.0,1.1,48.532,49.112,47.607,46.2,2.75,54.55,41.44,53.45,46.6,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-20
SK.PA,SEB,Biens de consommation,50.45,1.02,60225,47756.0,1.26,49.206,49.11,53.148,56.1,3.13,68.6,40.84,51.25,45.32,haussier,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-20
TFI.PA,TF1,Médias,6.8,0.22,165164,219682.0,0.75,6.78,6.767,7.329,53.3,1.58,9.02,6.55,6.9,6.55,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-20
TKO.PA,Tikehau Capital,Finance,17.72,-1.45,33572,96937.0,0.35,17.721,17.516,17.468,54.5,2.3,20.8,14.58,18.4,15.98,,,4,EMA9 > Prix > EMA20 > EMA200,2026-07-20
VLA.PA,Valneva,Biotech,2.13,-1.21,307404,419445.0,0.73,2.196,2.238,3.076,36.9,3.8,5.41,2.11,2.37,2.11,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-20
VK.PA,Vallourec,Industrie,21.17,2.12,848120,773855.0,1.1,20.814,21.139,20.338,47.1,2.16,27.67,14.76,22.33,19.8,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-20
VRLA.PA,Verallia,Industrie,19.72,-1.4,10866,20735.0,0.52,20.021,19.854,21.09,48.9,2.4,29.0,15.5,20.56,18.27,,,0,EMA200 > EMA9 > EMA20 > Prix,2026-07-20
WLN.PA,Worldline,Technologie,9.89,-3.06,230467,434518.0,0.53,10.059,10.351,17.926,42.3,4.51,39.96,9.05,11.17,9.05,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-20
XFAB.PA,X-FAB,Semi-conducteurs,6.91,-2.81,498278,571429.0,0.87,7.613,8.009,6.756,38.5,6.61,15.88,4.09,10.03,6.84,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-20
