ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
TEP.PA,Teleperformance,Services,69.1,-0.37,240429,274937.0,0.87,67.43,63.505,60.729,66.7,4.24,78.14,43.65,70.74,51.6,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-13
HO.PA,Thales,Défense,268.6,-1.21,218271,245331.0,0.89,263.389,253.353,239.485,72.1,2.52,279.3,212.6,274.2,219.2,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-13
TTE.PA,TotalEnergies,Énergie,75.41,-0.16,2760863,3450890.0,0.8,75.228,74.369,68.773,56.0,2.17,81.34,49.24,76.98,69.38,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-13
URW.PA,Unibail-Rodamco-Westfield,Immobilier,103.4,0.0,166617,191634.0,0.87,103.956,103.975,97.576,47.4,1.16,106.65,85.6,106.2,102.9,baissier,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-13
VIE.PA,Veolia,Environnement,34.22,-0.73,1011495,1571296.0,0.64,34.761,35.292,33.655,37.4,1.95,37.66,27.43,37.6,34.16,,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-13
DG.PA,Vinci,BTP,121.95,-1.09,770279,774894.0,0.99,123.408,122.947,124.446,46.7,1.56,143.15,112.4,127.75,117.1,,,0,EMA200 > EMA9 > EMA20 > Prix,2026-08-13
VIV.PA,Vivendi,Médias,1.63,-0.06,2800532,2763826.0,1.01,1.691,1.78,2.309,33.3,4.28,3.21,1.56,2.05,1.56,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-13
ATO.PA,Atos,Technologie,29.64,0.07,57985,118993.0,0.49,30.618,31.237,47.823,37.4,4.17,63.24,27.68,34.28,27.68,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-13
SOI.PA,Soitec,Semi-conducteurs,133.2,1.14,215300,371462.0,0.58,122.334,115.832,89.14,64.3,7.72,200.5,22.62,135.4,81.66,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-08-13
NANO.PA,Nanobiotix,Biotech,33.18,-3.88,194727,113742.0,1.71,33.57,33.605,26.644,48.3,5.76,47.66,6.96,36.04,30.5,baissier,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-13
ADOC.PA,Adocia,Biotech,4.22,2.73,199459,68547.0,2.91,4.092,4.037,5.19,60.5,3.13,12.4,3.61,4.3,3.69,,,0,EMA200 > Prix > EMA9 > EMA20,2026-08-13
BVI.PA,Bureau Veritas,Services,27.36,-1.37,903647,1053059.0,0.86,27.958,27.798,27.141,46.5,1.99,30.18,24.58,30.18,26.49,,,0,EMA9 > EMA20 > Prix > EMA200,2026-08-13
CO.PA,Casino Guichard,Distribution,0.2,-0.2,199702,431414.0,0.46,0.199,0.197,0.291,50.9,6.44,0.71,0.15,0.22,0.17,,,-4,EMA200 > EMA9 > Prix > EMA20,2026-08-13
COFA.PA,Coface,Assurance,15.92,-0.62,121698,184466.0,0.66,16.009,15.947,15.599,51.3,1.52,16.99,14.02,16.32,15.46,,,0,EMA9 > EMA20 > Prix > EMA200,2026-08-13
GET.PA,Getlink,Transport,18.69,0.38,393659,614759.0,0.64,18.586,18.587,17.838,54.5,1.19,19.85,15.02,18.99,18.3,,,4,Prix > EMA20 > EMA9 > EMA200,2026-08-13
ICAD.PA,Icade,Immobilier,19.31,0.94,78680,108713.0,0.72,19.206,19.237,20.271,50.8,1.73,22.8,18.09,19.98,18.45,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-08-13
IPN.PA,Ipsen,Santé,157.5,1.29,85759,116618.0,0.74,158.149,159.449,149.192,46.9,3.54,174.0,109.9,174.0,153.1,,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-13
IPS.PA,Ipsos,Services,38.7,1.9,220245,112654.0,1.96,38.886,38.534,36.712,52.3,2.89,42.98,29.1,42.98,34.7,,,4,EMA9 > Prix > EMA20 > EMA200,2026-08-13
IPH.PA,InnatePharma,Biotech,2.19,0.92,1602968,428292.0,3.74,1.846,1.715,1.556,84.1,5.36,2.33,1.03,2.33,1.5,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-13
JCQ.PA,Jacquet Metal Service,Industrie,20.6,-0.72,1917,1636.0,1.17,21.107,21.339,21.295,36.3,1.31,25.4,17.06,22.1,20.6,,baissière,0,EMA20 > EMA200 > EMA9 > Prix,2026-08-13
MERY.PA,Mercialys,Immobilier,11.62,0.0,63034,138066.0,0.46,11.79,11.817,11.559,39.6,1.6,12.98,10.42,12.38,11.58,,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-13
NEX.PA,Nexans,Industrie,142.5,-1.52,175359,216433.0,0.81,138.948,137.128,135.065,57.6,3.79,169.0,109.7,145.2,123.8,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-13
RUI.PA,Rubis,Énergie,34.04,1.73,165013,103099.0,1.6,33.449,33.101,32.962,62.8,1.72,37.08,27.44,34.12,31.66,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-08-13
SW.PA,Sodexo,Services,57.3,-0.17,238977,264853.0,0.9,57.049,56.175,50.13,61.7,1.58,58.4,35.5,58.4,52.5,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-13
SPIE.PA,Spie,Services,47.92,0.5,398814,332096.0,1.2,47.299,47.595,47.567,50.9,2.26,54.0,41.44,49.46,45.72,,,0,Prix > EMA20 > EMA200 > EMA9,2026-08-13
SK.PA,SEB,Biens de consommation,59.6,1.62,48823,68988.0,0.71,58.974,56.967,53.785,62.4,3.01,68.6,40.84,62.1,47.72,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-13
TFI.PA,TF1,Médias,6.97,0.22,121082,245861.0,0.49,6.977,6.945,7.267,54.4,1.77,9.02,6.55,7.22,6.67,,,-4,EMA200 > EMA9 > Prix > EMA20,2026-08-13
TKO.PA,Tikehau Capital,Finance,16.92,-0.47,17788,51580.0,0.34,16.969,17.05,17.381,47.4,2.79,20.5,14.58,18.4,15.58,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-13
VLA.PA,Valneva,Biotech,2.45,-0.2,1013341,524380.0,1.93,2.345,2.28,2.937,68.4,3.97,5.34,2.03,2.56,2.03,,,0,EMA200 > Prix > EMA9 > EMA20,2026-08-13
VK.PA,Vallourec,Industrie,18.13,-0.82,842381,1001006.0,0.84,18.832,19.649,20.262,29.6,3.03,27.67,14.76,22.31,17.98,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-13
VRLA.PA,Verallia,Industrie,17.91,0.06,16364,25566.0,0.64,18.282,18.652,20.665,35.6,2.3,26.94,15.5,20.4,17.67,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-13
WLN.PA,Worldline,Technologie,12.34,4.45,554699,455478.0,1.22,12.107,11.636,16.746,57.7,6.52,34.62,9.05,14.01,9.42,,,0,EMA200 > Prix > EMA9 > EMA20,2026-08-13
XFAB.PA,X-FAB,Semi-conducteurs,6.93,-2.53,197135,414963.0,0.48,6.936,7.064,6.771,45.5,5.77,15.88,4.09,7.56,6.07,,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-13
