ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
IPN.PA,Ipsen,Santé,,,49884,99204.0,0.5,164.486,162.597,150.596,61.1,,174.0,109.9,169.3,153.1,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-28
IPS.PA,Ipsos,Services,,,72374,119129.0,0.61,39.173,38.904,36.944,53.6,,42.98,29.1,40.26,36.06,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-28
IPH.PA,InnatePharma,Biotech,,,385563,891859.0,0.43,1.853,1.798,1.584,57.6,,2.33,1.03,2.33,1.51,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-28
JCQ.PA,Jacquet Metal Service,Industrie,,,2989,2937.0,1.02,20.614,20.86,21.233,38.1,,25.4,17.06,21.9,20.3,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-28
MERY.PA,Mercialys,Immobilier,,,141442,130575.0,1.08,11.387,11.532,11.543,27.7,,12.98,10.42,12.14,11.02,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-28
NEX.PA,Nexans,Industrie,,,116874,183054.0,0.64,140.309,139.033,135.495,56.5,,169.0,109.7,145.8,127.3,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-28
RUI.PA,Rubis,Énergie,,,87241,104573.0,0.83,33.682,33.566,33.063,46.9,,37.08,27.8,34.54,32.62,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-28
SW.PA,Sodexo,Services,,,176837,209541.0,0.84,57.214,56.685,50.744,68.7,,59.08,35.5,59.08,55.7,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-28
SPIE.PA,Spie,Services,,,463069,341914.0,1.35,45.15,46.122,47.381,23.9,,53.45,41.44,48.0,42.8,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-28
SK.PA,SEB,Biens de consommation,,,37937,41596.0,0.91,58.769,58.024,54.256,54.5,,66.45,40.84,62.1,57.35,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-28
TFI.PA,TF1,Médias,,,232547,173979.0,1.34,6.949,6.951,7.239,45.1,,9.02,6.55,7.22,6.78,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-28
TKO.PA,Tikehau Capital,Finance,,,12312,34778.0,0.35,16.996,17.02,17.345,49.0,,20.05,14.58,17.46,16.02,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-28
VLA.PA,Valneva,Biotech,,,421759,1347868.0,0.31,2.828,2.676,2.935,62.6,,5.34,2.03,3.24,2.15,,,0,Prix > EMA200 > EMA9 > EMA20,2026-08-28
VK.PA,Vallourec,Industrie,,,676184,916965.0,0.74,18.002,18.565,20.044,34.9,,27.67,14.76,19.53,17.59,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-28
VRLA.PA,Verallia,Industrie,,,19049,23409.0,0.81,19.069,18.903,20.501,58.6,,24.4,15.5,19.8,17.67,,,0,Prix > EMA200 > EMA9 > EMA20,2026-08-28
WLN.PA,Worldline,Technologie,,,485138,458629.0,1.06,12.765,12.293,16.343,65.6,,34.62,9.05,14.65,11.5,,,0,Prix > EMA200 > EMA9 > EMA20,2026-08-28
XFAB.PA,X-FAB,Semi-conducteurs,,,478490,403531.0,1.19,6.169,6.453,6.71,43.3,,15.88,4.09,7.31,5.7,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-28
