ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
RMS.PA,Hermès,Luxe,1560.5,0.68,78202,95215.0,0.82,1584.786,1601.58,1811.494,43.0,3.23,2300.0,1465.5,1705.0,1465.5,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-18
KER.PA,Kering,Luxe,255.7,-0.54,282950,329144.0,0.86,268.559,268.35,259.976,42.5,3.24,354.2,214.35,293.5,236.2,,,0,EMA9 > EMA20 > EMA200 > Prix,2026-08-18
OR.PA,L'Oréal,Cosmétiques,375.4,1.46,349611,302225.0,1.16,379.792,381.561,374.739,44.3,2.13,408.35,338.85,401.0,366.1,,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-18
LR.PA,Legrand,Industrie,135.15,-4.01,530719,569610.0,0.93,138.927,138.539,138.441,42.7,2.73,166.95,121.95,143.8,125.7,,,0,EMA9 > EMA20 > EMA200 > Prix,2026-08-18
MC.PA,LVMH,Luxe,447.75,0.39,462483,531404.0,0.87,461.888,470.157,507.387,34.2,2.44,654.7,440.0,496.35,444.15,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-18
ML.PA,Michelin,Industrie,34.02,-1.59,1174703,1693360.0,0.69,34.474,34.473,32.209,44.9,1.64,35.72,25.51,35.48,33.46,,,0,EMA9 > EMA20 > Prix > EMA200,2026-08-18
ORA.PA,Orange,Télécom,16.18,-0.09,3762025,4353380.0,0.86,16.271,16.351,16.183,45.7,1.87,18.81,13.07,17.52,15.83,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-08-18
RI.PA,Pernod Ricard,Boissons,68.18,0.15,392431,654844.0,0.6,68.406,67.583,71.659,54.7,2.24,107.45,58.6,71.14,61.16,,,-4,EMA200 > EMA9 > Prix > EMA20,2026-08-18
PUB.PA,Publicis,Communication,102.0,1.39,464411,640938.0,0.72,99.543,96.408,85.568,70.6,2.21,103.1,68.14,103.1,85.02,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-18
RNO.PA,Renault,Automobile,28.59,0.7,1237267,1289927.0,0.96,28.367,27.916,30.444,60.4,2.34,37.97,24.66,29.02,25.46,,,0,EMA200 > Prix > EMA9 > EMA20,2026-08-18
SAF.PA,Safran,Aéronautique,353.1,-2.22,480527,501364.0,0.96,356.973,350.999,310.748,55.0,1.93,366.5,262.6,366.5,316.9,,,4,EMA9 > Prix > EMA20 > EMA200,2026-08-18
SGO.PA,Saint-Gobain,Matériaux,79.74,-1.85,1394014,902731.0,1.54,82.376,81.197,80.889,47.6,2.34,100.6,65.88,87.18,72.22,,,0,EMA9 > EMA20 > EMA200 > Prix,2026-08-18
SAN.PA,Sanofi,Santé,77.67,1.32,1971698,2079034.0,0.95,76.176,75.975,79.107,57.2,2.39,91.15,71.25,80.18,72.07,,,0,EMA200 > Prix > EMA9 > EMA20,2026-08-18
SU.PA,Schneider Electric,Industrie,295.1,-4.42,907529,818111.0,1.11,301.421,293.324,262.14,54.2,2.44,312.3,208.8,312.3,255.7,,,4,EMA9 > Prix > EMA20 > EMA200,2026-08-18
GLE.PA,Société Générale,Banque,80.05,-2.54,1885446,1371419.0,1.37,82.011,80.897,69.201,49.9,1.98,84.82,50.9,84.82,75.01,,,0,EMA9 > EMA20 > Prix > EMA200,2026-08-18
STLAP.PA,Stellantis,Automobile,4.38,-0.92,5529703,5679978.0,0.97,4.633,4.806,6.671,28.9,3.68,10.49,4.38,5.34,4.38,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-18
STMPA.PA,STMicroelectronics,Technologie,45.31,-7.64,3433104,3295792.0,1.04,47.25,48.807,42.409,38.3,3.95,70.85,18.2,58.3,42.42,,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-18
TEP.PA,Teleperformance,Services,68.78,0.23,270237,280272.0,0.96,68.329,65.021,61.004,62.9,3.96,78.14,43.65,71.96,52.72,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-18
HO.PA,Thales,Défense,266.0,-0.34,223841,243566.0,0.92,265.272,256.747,240.352,65.8,2.1,279.3,212.6,274.2,222.2,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-18
TTE.PA,TotalEnergies,Énergie,76.9,1.28,3168990,3251478.0,0.97,75.746,74.854,69.003,61.4,1.96,81.34,49.24,77.86,72.44,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-18
URW.PA,Unibail-Rodamco-Westfield,Immobilier,101.6,-1.55,313671,187235.0,1.68,103.305,103.645,97.74,36.3,1.19,106.65,85.6,106.2,101.6,,baissière,2,EMA20 > EMA9 > Prix > EMA200,2026-08-18
VIE.PA,Veolia,Environnement,33.84,0.0,991070,1518672.0,0.65,34.336,34.93,33.667,34.7,1.69,37.66,27.43,37.33,33.71,,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-18
DG.PA,Vinci,BTP,119.4,-0.46,684470,791257.0,0.87,121.726,122.188,124.333,39.9,1.5,143.15,112.4,127.75,117.25,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-18
VIV.PA,Vivendi,Médias,1.66,-0.12,1846041,2215461.0,0.83,1.685,1.764,2.303,36.4,3.1,3.21,1.6,2.05,1.6,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-18
ATO.PA,Atos,Technologie,28.0,-3.45,81766,114668.0,0.71,29.7,30.606,47.29,30.4,3.94,63.24,27.68,34.28,27.68,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-18
SOI.PA,Soitec,Semi-conducteurs,113.7,-14.83,442272,337684.0,1.31,123.274,118.476,90.033,47.7,6.95,200.5,22.62,135.4,88.42,,,0,EMA9 > EMA20 > Prix > EMA200,2026-08-18
NANO.PA,Nanobiotix,Biotech,35.24,-0.62,155309,125654.0,1.24,34.052,33.845,26.753,56.2,5.48,47.66,6.96,36.04,31.36,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-18
ADOC.PA,Adocia,Biotech,4.2,-1.04,43556,78753.0,0.55,4.143,4.081,5.187,56.5,3.09,12.4,3.61,4.3,3.69,,,0,EMA200 > Prix > EMA9 > EMA20,2026-08-18
BVI.PA,Bureau Veritas,Services,27.42,-0.76,563741,1022083.0,0.55,27.747,27.712,27.148,47.6,1.81,30.18,24.58,30.18,26.49,,,0,EMA9 > EMA20 > Prix > EMA200,2026-08-18
CO.PA,Casino Guichard,Distribution,0.19,-2.79,230018,410172.0,0.56,0.195,0.195,0.287,43.8,5.72,0.71,0.15,0.22,0.17,baissier,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-18
COFA.PA,Coface,Assurance,15.92,-0.31,108456,171486.0,0.63,15.992,15.947,15.606,51.1,1.27,16.99,14.02,16.32,15.7,,,0,EMA9 > EMA20 > Prix > EMA200,2026-08-18
GET.PA,Getlink,Transport,18.82,0.91,913404,579071.0,1.58,18.673,18.634,17.85,57.2,1.12,19.85,15.02,18.99,18.3,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-18
ICAD.PA,Icade,Immobilier,18.73,-2.19,102462,105116.0,0.97,19.109,19.182,20.255,38.4,1.65,22.76,18.09,19.98,18.45,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-18
IPN.PA,Ipsen,Santé,163.7,1.36,84590,107297.0,0.79,159.429,159.603,149.246,55.8,3.08,173.5,109.9,168.7,153.1,,,4,Prix > EMA20 > EMA9 > EMA200,2026-08-18
IPS.PA,Ipsos,Services,38.64,-0.72,43417,120503.0,0.36,38.905,38.643,36.784,51.4,2.53,42.98,29.1,42.98,36.0,,,0,EMA9 > EMA20 > Prix > EMA200,2026-08-18
IPH.PA,InnatePharma,Biotech,1.77,-1.77,760073,720062.0,1.06,1.827,1.742,1.564,53.4,6.11,2.33,1.03,2.33,1.5,,,4,EMA9 > Prix > EMA20 > EMA200,2026-08-18
JCQ.PA,Jacquet Metal Service,Industrie,20.7,-1.19,5147,1871.0,2.75,20.961,21.213,21.286,39.7,1.39,25.4,17.06,22.1,20.5,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-18
MERY.PA,Mercialys,Immobilier,11.38,-1.56,191418,129292.0,1.48,11.645,11.731,11.552,31.8,1.47,12.98,10.42,12.38,11.38,,baissière,0,EMA20 > EMA9 > EMA200 > Prix,2026-08-18
NEX.PA,Nexans,Industrie,138.0,-2.06,138880,201324.0,0.69,139.201,137.912,135.213,49.8,3.31,169.0,109.7,145.2,123.8,,,4,EMA9 > Prix > EMA20 > EMA200,2026-08-18
RUI.PA,Rubis,Énergie,34.26,0.47,58823,107585.0,0.55,33.855,33.41,33.007,62.0,1.77,37.08,27.44,34.54,32.06,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-18
SW.PA,Sodexo,Services,55.8,-1.24,259998,234430.0,1.11,56.68,56.216,50.321,50.8,1.47,58.4,35.5,58.4,53.8,,,0,EMA9 > EMA20 > Prix > EMA200,2026-08-18
SPIE.PA,Spie,Services,46.42,-1.61,261196,318034.0,0.82,47.201,47.536,47.559,38.9,1.88,53.45,41.44,49.46,45.72,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-18
SK.PA,SEB,Biens de consommation,57.65,-0.52,31689,66404.0,0.48,58.451,57.062,53.904,56.0,2.63,68.6,40.84,62.1,47.72,,,4,EMA9 > Prix > EMA20 > EMA200,2026-08-18
TFI.PA,TF1,Médias,7.01,1.3,131748,245419.0,0.54,6.979,6.949,7.265,55.1,1.64,9.02,6.55,7.22,6.67,,,0,EMA200 > Prix > EMA9 > EMA20,2026-08-18
TKO.PA,Tikehau Capital,Finance,16.94,-0.94,29746,48703.0,0.61,17.043,17.1,17.385,47.3,2.91,20.3,14.58,17.88,15.58,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-18
VLA.PA,Valneva,Biotech,2.95,-4.07,1727714,1061010.0,1.63,2.666,2.471,2.958,75.7,5.52,5.34,2.03,3.24,2.03,,,0,EMA200 > Prix > EMA9 > EMA20,2026-08-18
VK.PA,Vallourec,Industrie,18.16,0.53,841178,949308.0,0.89,18.483,19.261,20.19,31.4,2.83,27.67,14.76,22.31,17.98,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-18
VRLA.PA,Verallia,Industrie,18.51,-0.11,28265,31676.0,0.89,18.384,18.636,20.637,45.9,2.4,26.94,15.5,19.85,17.67,,,0,EMA200 > EMA20 > Prix > EMA9,2026-08-18
WLN.PA,Worldline,Technologie,12.04,-1.39,237189,406275.0,0.58,12.166,11.761,16.744,54.0,5.84,34.62,9.05,14.01,9.42,,,-4,EMA200 > EMA9 > Prix > EMA20,2026-08-18
XFAB.PA,X-FAB,Semi-conducteurs,6.26,-6.91,608742,371281.0,1.64,6.742,6.969,6.766,36.8,4.92,15.88,4.09,7.56,6.07,,,0,EMA20 > EMA200 > EMA9 > Prix,2026-08-18
