ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
AI.PA,Air Liquide,Industrie,175.14,-1.89,736417,1015284.0,0.73,175.701,173.676,161.113,55.4,1.54,182.26,140.78,182.26,164.16,,,4,EMA9 > Prix > EMA20 > EMA200,2026-07-15
AIR.PA,Airbus,Aéronautique,195.38,-0.29,886781,1176134.0,0.75,197.213,194.825,183.593,54.1,2.28,221.3,157.42,210.95,187.12,,,4,EMA9 > Prix > EMA20 > EMA200,2026-07-15
ALO.PA,Alstom,Industrie,15.62,2.43,1280878,1769196.0,0.72,15.55,15.742,20.292,44.9,2.86,30.23,14.72,16.87,14.93,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-15
MT.AS,ArcelorMittal,Matériaux,58.56,-0.27,1592486,2170740.0,0.73,57.007,56.365,47.131,56.8,3.7,62.6,26.35,59.64,51.24,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-15
CS.PA,AXA,Assurance,43.94,-0.84,2312958,3123764.0,0.74,44.041,43.445,40.447,63.5,1.21,44.54,36.55,44.54,42.22,,,4,EMA9 > Prix > EMA20 > EMA200,2026-07-15
BNP.PA,BNP Paribas,Banque,102.64,0.31,1469428,1905385.0,0.77,101.46,100.535,88.148,59.9,1.83,103.6,65.12,103.6,97.31,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-15
EN.PA,Bouygues,BTP/Télécom,48.26,2.05,1139311,918729.0,1.24,47.497,48.114,46.703,48.7,1.85,53.48,35.39,50.86,45.7,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-15
CAP.PA,Capgemini,Technologie,92.92,3.08,492975,749820.0,0.66,91.147,91.975,112.14,50.1,3.36,153.05,86.2,97.48,86.2,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-15
CA.PA,Carrefour,Distribution,16.4,-1.47,1851346,2557034.0,0.72,16.413,16.34,15.31,51.1,1.82,17.53,11.94,16.72,15.24,,,4,EMA9 > Prix > EMA20 > EMA200,2026-07-15
ACA.PA,Crédit Agricole,Banque,17.77,-0.34,3249889,4851907.0,0.67,17.617,17.494,16.962,58.7,1.49,19.15,15.29,17.94,16.97,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-15
BN.PA,Danone,Agroalimentaire,71.86,0.2,1005717,1677094.0,0.6,72.134,70.92,69.592,59.4,1.49,80.14,60.64,74.68,64.68,,,4,EMA9 > Prix > EMA20 > EMA200,2026-07-15
DSY.PA,Dassault Systèmes,Technologie,18.45,0.33,2052335,1937040.0,1.06,18.349,18.294,21.419,51.4,3.07,33.16,15.82,18.94,16.8,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-15
EDEN.PA,Edenred,Services,25.86,3.94,929128,1154782.0,0.8,24.193,23.425,21.591,70.7,2.86,27.54,15.23,25.86,21.81,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-07-15
ENGI.PA,Engie,Énergie,27.04,-1.35,3074599,2721291.0,1.13,27.14,27.122,25.043,49.1,1.86,29.89,17.2,27.81,26.43,,,0,EMA9 > EMA20 > Prix > EMA200,2026-07-15
EL.PA,EssilorLuxottica,Santé/Optique,168.2,1.85,536190,748674.0,0.72,169.591,170.974,214.66,45.2,2.85,323.8,160.6,178.1,160.6,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-15
ERF.PA,Eurofins Scientific,Santé,69.3,0.43,273072,263328.0,1.04,68.773,67.673,63.452,62.4,2.1,74.32,54.86,70.28,61.44,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-15
RMS.PA,Hermès,Luxe,1683.5,2.37,80387,83891.0,0.96,1643.976,1640.095,1860.168,56.1,2.56,2421.0,1529.0,1784.5,1564.0,haussier,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-15
KER.PA,Kering,Luxe,253.15,3.64,338467,296182.0,1.14,249.644,252.282,258.378,50.2,3.09,354.2,195.1,277.1,238.75,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-15
OR.PA,L'Oréal,Cosmétiques,378.6,-0.05,296902,443005.0,0.67,380.927,381.376,373.072,47.8,1.91,408.35,338.85,393.5,369.45,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-15
LR.PA,Legrand,Industrie,140.55,-1.02,486332,670689.0,0.73,141.659,142.963,138.832,44.3,2.39,166.95,121.95,155.25,136.8,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-15
MC.PA,LVMH,Luxe,495.8,2.66,562182,544561.0,1.03,490.879,490.717,516.233,53.4,2.39,654.7,440.0,517.5,471.35,haussier,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-15
ML.PA,Michelin,Industrie,34.54,1.05,949617,1623336.0,0.58,34.457,34.055,31.62,58.3,1.68,35.72,25.51,35.72,32.43,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-15
ORA.PA,Orange,Télécom,16.31,-1.0,4007345,5096184.0,0.79,16.192,16.436,16.12,43.4,1.91,18.81,12.9,17.18,15.62,,,0,EMA20 > Prix > EMA9 > EMA200,2026-07-15
RI.PA,Pernod Ricard,Boissons,64.12,1.01,599068,747515.0,0.8,64.006,63.965,72.755,50.8,2.74,107.45,58.6,67.06,61.24,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-15
PUB.PA,Publicis,Communication,88.66,1.98,633743,682309.0,0.93,87.151,86.963,83.257,56.3,2.37,92.78,68.14,92.08,81.52,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-15
RNO.PA,Renault,Automobile,26.79,3.68,1625070,1514875.0,1.07,26.09,26.337,31.173,51.7,2.96,37.97,24.66,28.14,24.66,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-15
SAF.PA,Safran,Aéronautique,330.8,0.92,535004,723505.0,0.74,335.754,333.49,301.856,50.7,2.3,360.8,262.6,360.8,322.1,,,0,EMA9 > EMA20 > Prix > EMA200,2026-07-15
SGO.PA,Saint-Gobain,Matériaux,76.8,2.92,880019,1122074.0,0.78,76.385,77.103,81.088,48.8,2.66,104.65,65.88,82.42,73.66,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-15
SAN.PA,Sanofi,Santé,76.26,1.01,1699563,2710773.0,0.63,75.854,75.497,79.794,53.2,2.22,91.15,71.25,77.49,71.25,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-15
SU.PA,Schneider Electric,Industrie,270.15,-1.08,671054,966406.0,0.69,271.699,273.638,255.962,46.8,2.38,293.7,208.8,293.7,261.45,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-15
GLE.PA,Société Générale,Banque,76.4,1.49,1384965,1580350.0,0.88,75.307,75.226,66.437,55.0,2.3,79.07,49.01,79.07,71.2,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-15
STLAP.PA,Stellantis,Automobile,5.17,3.58,5737030,6737687.0,0.85,4.986,5.169,7.137,45.9,3.78,10.49,4.59,5.78,4.59,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-15
STMPA.PA,STMicroelectronics,Technologie,58.88,-4.04,2683809,2645598.0,1.01,61.157,61.933,40.857,43.8,4.39,70.85,18.2,70.85,57.92,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-15
TEP.PA,Teleperformance,Services,55.2,3.29,258634,350477.0,0.74,52.936,53.282,60.399,52.7,5.61,90.68,43.65,56.64,43.65,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-15
HO.PA,Thales,Défense,220.5,0.23,193856,298464.0,0.65,225.564,227.795,237.337,40.8,3.03,279.3,212.6,248.5,212.6,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-15
TTE.PA,TotalEnergies,Énergie,70.64,-0.79,3592007,4425675.0,0.81,69.553,70.036,67.452,49.7,1.64,81.34,49.24,72.16,65.75,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-15
URW.PA,Unibail-Rodamco-Westfield,Immobilier,103.15,0.59,235242,284086.0,0.83,102.436,101.853,96.037,57.6,1.41,106.65,80.76,103.65,97.76,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-15
VIE.PA,Veolia,Environnement,37.52,0.16,1403999,1995891.0,0.7,36.935,36.508,33.206,63.4,1.57,37.66,27.43,37.66,34.91,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-15
DG.PA,Vinci,BTP,119.65,0.21,545843,1021538.0,0.53,121.171,123.443,124.993,37.8,2.01,143.15,112.4,132.2,117.7,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-15
VIV.PA,Vivendi,Médias,1.92,0.37,1324006,2423922.0,0.55,2.006,2.081,2.441,31.9,4.71,3.58,1.65,2.33,1.77,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-15
ATO.PA,Atos,Technologie,32.66,0.12,92688,98962.0,0.94,33.169,33.903,51.618,37.7,3.14,63.24,26.73,35.98,32.04,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-15
SOI.PA,Soitec,Semi-conducteurs,97.64,-4.97,606484,386743.0,1.57,103.24,111.418,84.328,39.1,7.74,200.5,22.62,132.5,92.74,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-15
NANO.PA,Nanobiotix,Biotech,34.76,-3.98,147588,113017.0,1.31,34.499,33.506,25.012,56.2,6.73,47.66,4.15,37.46,28.94,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-15
ADOC.PA,Adocia,Biotech,3.92,1.66,57642,154831.0,0.37,3.928,4.051,5.472,43.8,5.27,12.4,3.61,4.53,3.61,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-15
BVI.PA,Bureau Veritas,Services,27.29,0.37,449321,959414.0,0.47,27.111,26.788,26.973,60.7,1.63,29.76,24.58,27.58,25.28,,,0,Prix > EMA9 > EMA200 > EMA20,2026-07-15
CO.PA,Casino Guichard,Distribution,0.18,1.16,405177,405282.0,1.0,0.196,0.205,0.311,29.1,4.79,0.76,0.15,0.23,0.18,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-15
COFA.PA,Coface,Assurance,16.01,-0.12,307161,171476.0,1.79,15.643,15.445,15.498,69.4,1.57,16.99,14.02,16.39,14.9,,,0,Prix > EMA9 > EMA200 > EMA20,2026-07-15
GET.PA,Getlink,Transport,18.51,-0.64,494705,907248.0,0.55,18.561,18.565,17.657,48.5,1.54,19.85,15.02,19.06,18.15,baissier,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-15
ICAD.PA,Icade,Immobilier,18.75,-0.79,94721,140239.0,0.68,18.796,19.172,20.516,40.6,2.1,23.06,18.09,21.02,18.09,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-15
IPN.PA,Ipsen,Santé,160.6,1.39,157420,126636.0,1.24,163.18,163.194,146.787,46.6,2.54,173.5,101.9,172.7,153.3,baissier,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-15
IPS.PA,Ipsos,Services,35.36,0.0,73261,65112.0,1.13,34.903,35.333,36.278,47.8,2.34,43.7,29.1,38.2,32.8,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-15
IPH.PA,InnatePharma,Biotech,1.58,-0.63,61799,154162.0,0.4,1.599,1.6,1.535,48.0,3.75,2.2,1.03,1.76,1.54,baissier,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-15
JCQ.PA,Jacquet Metal Service,Industrie,21.75,0.69,1330,6901.0,0.19,21.474,21.592,21.264,50.9,2.17,25.4,17.06,24.2,20.4,,,4,Prix > EMA20 > EMA9 > EMA200,2026-07-15
MERY.PA,Mercialys,Immobilier,11.56,-0.17,117551,133561.0,0.88,11.642,11.681,11.487,43.9,1.67,12.98,10.42,12.02,11.46,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-15
NEX.PA,Nexans,Industrie,136.0,0.15,183299,146207.0,1.25,136.344,140.547,135.002,40.0,3.12,169.0,109.7,164.3,130.1,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-15
RUI.PA,Rubis,Énergie,31.94,-0.19,71310,180161.0,0.4,31.672,32.079,32.943,44.3,1.78,37.08,27.36,34.0,30.3,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-15
SW.PA,Sodexo,Services,52.7,1.74,201366,346946.0,0.58,52.509,51.774,48.64,58.0,2.3,56.55,35.5,54.85,49.2,,,7,Prix > EMA9 > EMA20 > EMA200,2026-07-15
SPIE.PA,Spie,Services,48.6,1.46,255522,402870.0,0.63,49.034,49.513,47.592,45.0,2.58,54.55,41.44,53.45,46.6,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-15
SK.PA,SEB,Biens de consommation,49.64,2.77,57212,55248.0,1.04,48.302,48.752,53.242,52.6,3.4,80.7,40.84,53.1,45.32,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-15
TFI.PA,TF1,Médias,6.76,0.3,139086,260371.0,0.53,6.751,6.752,7.344,50.0,1.63,9.02,6.55,6.9,6.55,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-07-15
TKO.PA,Tikehau Capital,Finance,18.18,1.22,148987,88816.0,1.68,17.571,17.384,17.448,64.0,2.37,20.8,14.58,18.2,15.98,,haussière,0,Prix > EMA9 > EMA200 > EMA20,2026-07-15
VLA.PA,Valneva,Biotech,2.18,-1.31,325463,419971.0,0.77,2.237,2.267,3.103,39.9,3.83,5.41,2.13,2.37,2.15,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-07-15
VK.PA,Vallourec,Industrie,20.7,-0.72,486715,844615.0,0.58,20.772,21.247,20.323,40.8,2.35,27.67,14.76,23.63,19.8,,,2,EMA20 > EMA9 > Prix > EMA200,2026-07-15
VRLA.PA,Verallia,Industrie,20.32,-0.29,15628,21954.0,0.71,20.071,19.805,21.125,58.8,2.38,29.0,15.5,20.56,18.27,,,0,EMA200 > Prix > EMA9 > EMA20,2026-07-15
WLN.PA,Worldline,Technologie,10.11,6.17,1020653,477178.0,2.14,10.072,10.455,18.177,44.3,4.72,39.96,9.05,11.17,9.05,,,0,EMA200 > EMA20 > Prix > EMA9,2026-07-15
XFAB.PA,X-FAB,Semi-conducteurs,8.12,-1.1,362610,579092.0,0.63,8.049,8.298,6.744,47.6,6.35,15.88,4.09,10.03,7.22,,,0,EMA20 > Prix > EMA9 > EMA200,2026-07-15
